web-scraper-order,web-scraper-start-url,brand,name,price
"1635780914-190","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","Cisco SF200-48 SLM248GT-NA 48 10/100 Port 2 Combo Mini-GBIC Smart Switch","$185.00"
"1635780919-223","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","CISCO SYSTEMS 8 Port Ethernet Switch (SF110D08HPNA)","$79.00"
"1635780919-215","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco SG300-52MP-K9-NA SG300 52 Port Gigabit Max PoE","$899.00"
"1635780914-200","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","Cisco Small Business SG300-28 Switch - SRW2024-K9","$499.00"
"1635780919-222","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco SPA514G IP Phone 2 Port Switch PoE","$119.00"
"1635780914-185","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","Cisco SG200-08P 8 port Gigabit PoE Smart Switch SLM2008PT-NA","$139.00"
"1635780919-226","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco SF500-24P-K9-NA 24 Port Fast Ethernet PoE+","$345.00"
"1635780919-212","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco SPA112 2 Port Phone Adapter","$45.00"
"1635780919-234","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","CISCO SYSTEMS Sg350-10Mp 10-Port Gigabit Managed Switch (SG35010MPK9NA)","$399.00"
"1635780914-188","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","CISCO SYSTEMS 16-Port PoE Gigabit Switch (SG11016HPNA)","$179.00"
"1635780919-235","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco SG350-52MP 52-Port Gigabit Max-PoE Managed Switch","$1,399.00"
"1635780914-195","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","Cisco SG350X-24MP Layer 3 Switch","$1,199.00"
"1635780914-207","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","CISCO RV340 VPN Router with 4 Gigabit Ethernet (GbE) Ports plus Dual WAN, Limited Lifetime Protection (RV340-K9-NA),Black","$189.00"
"1635780919-227","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco Business Class VOIP Phone CP-8861-K9= IP, Requires Cisco Communications Manager","$259.00"
"1635780910-172","https://www.abesofmaine.com/Store/Computers/Networking/?Page=3","LENOVO","Lenovo Thinkpad Pro Docking Station with 135W Power Adapter (40AH0135US)","$249.00"
"1635780914-203","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","Cisco SF350-24P 24-Port 10 100 POE Managed Switch","$349.00"
"1635780910-177","https://www.abesofmaine.com/Store/Computers/Networking/?Page=3","LENOVO","Lenovo Black 40ANY230US Thunderbolt 3 Workstation Dock Gen 2 + (2) ZoomSpeed DisplayPort Cables + AOM Bundle","$499.00"
"1635780919-220","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco SPA 508G 8-Line IP Phone","$119.00"
"1635780919-232","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","CISCO SYSTEMS 15-Button Attendant Console (SPA500DS)","$99.00"
"1635780914-189","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","Cisco SF200-24 Smart Switch: 24 10/100 Ports, 2 Combo Mini-GBIC Ports (SLM224GTNA)","$99.00"
"1635780910-180","https://www.abesofmaine.com/Store/Computers/Networking/?Page=3","LENOVO","Lenovo 40AY0090 ThinkPad Universal USB-C Dock - 40AY0090","$239.00"
"1635780914-199","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","CISCO SYSTEMS Sg250-10P 10-Port Gigabit PoE Switch (SG25010PK9NA)","$296.00"
"1635780919-233","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco SG350 X 24 Port Stackable Swtch","$499.00"
"1635780919-230","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco (SG300-52P-K9-NA) 52-Port Gigabit PoE Managed Switch","$729.00"
"1635780914-208","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","Cisco RV345 VPN Router with 16 Gigabit Ethernet (GbE) Ports plus Dual WAN, (RV345-K9-NA)","$399.00"
"1635780919-214","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco SPA122 Small Business ATA with Router","$59.96"
"1635780910-178","https://www.abesofmaine.com/Store/Computers/Networking/?Page=3","LENOVO","Lenovo 135W ThinkPad Ultra Docking Station (40AJ0135US) + ZoomSpeed HDMI Cable + 2 x ZoomSpeed DisplayPort Cables + AOM Starter Bundle","$339.00"
"1635780919-239","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","CISCO SYSTEMS 24-Port Gigabit Switch (SG11224NA)","$129.00"
"1635780914-187","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","CISCO SYSTEMS 16-Port Gigabit Switch (SG11016NA)","$109.00"
"1635780914-198","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","Cisco SG250-08-K9-NA 8-Port Gigabit Smart Switch","$89.99"
"1635780919-236","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco SG500X-24-K9 Smb Sg500X-24-L3 24X10/1 Stackable Managed Switch","$799.00"
"1635780919-213","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco SG350-52P 52-Port Gigabit PoE Managed Switch","$999.00"
"1635780919-237","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco SG500-52-K9-NA 52 Port Gigabit Managed Stackable Switch","$1,199.00"
"1635780914-210","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","LENOVO","Lenovo 40AN0135US ThinkPad Thunderbolt 3 Dock Gen 2 135W (40AN0135US) Dual UHD 4K Display","$299.00"
"1635780910-173","https://www.abesofmaine.com/Store/Computers/Networking/?Page=3","LENOVO","Lenovo 40AS0090US ThinkPad USB Type-C Dock Gen 2 + ZoomSpeed HDMI Cable (with Ethernet) + AOM Starter Bundle","$299.00"
"1635780919-225","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco SG220-26-K9 26-Port Gigabit Smart Plus Switch","$159.00"
"1635780914-202","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","Cisco SPA500S Expansion Module","$49.00"
"1635780919-216","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","CISCO SYSTEMS SG500-52MP 52-port Gigabit Max PoE+ Stackable Managed Switch (SG50052MPK9NA)","$1,129.00"
"1635780914-197","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","Cisco SG250-08HP 8-Port Gigabit PoE Smart Switch","$149.00"
"1635780919-231","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","CISCO SYSTEMS Sg350 10-Port Gigabit Managed Switch (SG35010K9NA)","$199.00"
"1635780914-211","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","LENOVO","Lenovo USA Lenovo ThinkPad USB-C Dock Gen 2 (40AS0090US)","$279.00"
"1635780914-193","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","Cisco SF200-48P Smart Switch: 48 10/100 Ports, PoE, 2 Combo Mini-GBIC Ports (SLM248PTNA)","$355.00"
"1635780919-229","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco CP-7841-K9= 7800 series Voip Phone","$123.00"
"1635780914-184","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","CISCO SYSTEMS SG500X-48P-K9-NA 48 Port Gigabit PoE","$1,679.00"
"1635780910-169","https://www.abesofmaine.com/Store/Computers/Networking/?Page=3","LENOVO","Lenovo 40AJ0135US ThinkPad Ultra Docking Station US (40AJ0135US)","$299.00"
"1635780919-221","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco SPA 509G 12-Line IP Phone","$129.00"
"1635780919-241","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco SG300-10 10-port Gigabit Managed Switch (SRW2008-K9-NA)","$199.00"
"1635780914-194","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","Cisco SG550X-24-K9-NA Systems 24 Port Stackable Switch","$749.00"
"1635780914-186","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","Cisco SG 300-20 (SRW2016-K9-NA) 20-Port Gigabit Managed Switch","$209.00"
"1635780910-175","https://www.abesofmaine.com/Store/Computers/Networking/?Page=3","LENOVO","Lenovo 40AH0135US 135W ThinkPad Pro: Docking Station + (2) ZoomSpeed DisplayPort Cables + AOM Bundle","$229.00"
"1635780919-219","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","CISCO SYSTEMS SG500X 48-Port Gigabit PoE Switch (SG500X48MPK9NA)","$2,199.00"
"1635780919-228","https://www.abesofmaine.com/Store/Computers/Networking/?Page=1","CISCO","Cisco SF 302-08 (SRW208G-K9-NA) 8-Port 10/100 Managed Switch with Gigabit Uplinks","$101.95"
"1635780914-192","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","Cisco SG300-28MP-K9 28-Port Gigabit Max-PoE Managed Switch","$499.00"
"1635780914-209","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","NETGEAR","NETGEAR Cable Modem CM400 - Compatible with all Cable Providers including Xfinity by Comcast, Spectrum, Cox | For Cable Plans Up to 100 Mbps | DOCSIS 3.0","$34.99"
"1635780914-205","https://www.abesofmaine.com/Store/Computers/Networking/?Page=2","CISCO","Cisco SF350-48P 48 Port 10/100 Managed Switch (SF350-48P-K9-NA)","$699.00"
