web-scraper-order,web-scraper-start-url,brand,name,price
"1635401958-1746","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","SIGMA","Sigma 150-500mm F5-6.3 APO DG OS HSM Lens for Canon","$739.00"
"1635401947-1645","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=12","SIGMA","Sigma Zoom Lens for Canon EF - 18mm-250mm - F/3.5-6.3","$275.00"
"1635401969-1887","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","NIKON","Nikon 60mm AF-S Micro-NIKKOR f/2.8G ED Lens","$549.00"
"1635401966-1853","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=5","Sony","FE 135mm F1.8 G Master Telephoto Prime Lens for Sony E-Mount","$1,848.00"
"1635401972-1914","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","SIGMA","Sigma 105mm f/1.4 DG HSM Art Lens for Canon EF","$1,389.00"
"1635401947-1628","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=12","Canon","Canon EF-S Zoom Lens for Canon EF-S - 10mm-22mm - F/3.5-4.5","$409.00"
"1635401969-1874","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","Canon","Canon EF 16-35mm f/2.8L III USM Lens","$1,549.00"
"1635401974-1940","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","Sony","Telephoto Zoom Lens for Sony E-Mount - 70mm-200mm - F/4.0","$1,049.00"
"1635401935-1509","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=16","SIGMA","Sigma 14mm f/1.8 DG HSM Art Lens for Canon EF + AOM Starter Kit Sigma Case Hood","$1,349.00"
"1635401974-1949","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","Sony","Sony FE 200-600mm f/5.6-6.3 G OSS Lens","$1,748.00"
"1635401929-1472","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","Sony","Sony FE 35mm f/1.4 GM Lens","$1,398.00"
"1635401947-1641","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=12","TAMRON","Tamron 17-50mm f/2.8 XR  Aspherical Lens for Canon","$269.00"
"1635401966-1848","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=5","Sony","Sony  SEL-20F28 E-Mount 20mm F2.8 Prime Fixed Lens","$249.00"
"1635401961-1793","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","SIGMA","10-20mm F3.5 EX DC HSM Super-Wide Angle Lens for Canon","$449.00"
"1635401953-1706","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","Sony","85mm f/1.4 Carl Zeiss Planar T* Prime Lens","$1,459.00"
"1635401974-1927","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","Canon","Canon EF 50mm f/1.2L USM Telephoto Lens","$1,299.00"
"1635401966-1836","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=5","Canon","Canon EF 8-15mm f/4L Fisheye USM Ultra-Wide Zoom Lens","$1,128.00"
"1635401969-1889","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","NIKON","18-55mm f/3.5-5.6G ED II AF-S DX Zoom-Nikkor Autofocus Lens","$96.00"
"1635401938-1546","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=15","SIGMA","Sigma 24-105mm F4.0 Art DG OS HSM Lens for Nikon","$719.00"
"1635401944-1606","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=13","Canon","Canon 100-400mm f/4.5-5.6 L USM IS Lens","$1,119.00"
"1635401950-1679","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","Panasonic","Panasonic Lumix G Vario14-140mm f/3.5-5.6 ASPH POWER O.I.S.Lens Silver","$439.00"
"1635401966-1846","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=5","SIGMA","Sigma 56mm for E-Mount (Sony) Fixed Prime Camera Lens, Black","$389.00"
"1635401941-1587","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","TAMRON","Tamron SP AF70-300mm F4-5.6 Di VC USD Lens for Canon","$339.00"
"1635401977-1984","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=1","TAMRON","Tamron 24-70mm F/2.8 G2 Di VC USD SP Zoom Lens (for Canon Cameras)","$1,039.00"
"1635401972-1925","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","SIGMA","Sigma 85mm F1.4 Art DG HSM for Sony E","$839.00"
"1635401963-1835","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=6","NIKON","Nikon - AF-S Teleconverter TC-20E III 2x Extender Lens - Black","$499.00"
"1635401969-1882","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","Sony","Sony FE 85mm f/1.4 GM Lens","$1,259.00"
"1635401955-1731","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","SIGMA","Sigma 70-300mm F4-5.6 DG OS Lens for Pentax Mount","$265.00"
"1635401974-1952","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","TAMRON","Tamron 24-70mm F/2.8 G2 Di VC USD G2 Zoom Lens (for Nikon Mount)","$1,069.00"
"1635401974-1939","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","NIKON","Nikon AF-S DX NIKKOR 18-300mm f/3.5-6.3G ED VR Lens","$619.00"
"1635401955-1717","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","Canon","Canon EF-S 18-55mm f/3.5-5.6 IS Standard Zoom Lens ( 2042B002 )","$199.00"
"1635401933-1500","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","Panasonic","Panasonic Lumix S 24-105mm f/4 Macro O.I.S. Lens","$949.00"
"1635401933-1497","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","NIKON","Nikon NIKKOR Z DX 16-50mm f/3.5-6.3 VR Lens","$189.00"
"1635401947-1649","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=12","NIKON","Nikon AF-S NIKKOR 500mm f/4E FL ED VR Lens","$9,496.00"
"1635401969-1895","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","NIKON","Nikon 24-85mm f/3.5-4.5G ED AF-S VR Nikkor Lens","$399.00"
"1635401974-1955","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","Olympus","Olympus M. Zuiko Digital ED 12-40mm f/2.8 PRO Lens","$595.00"
"1635401966-1849","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=5","SIGMA","Sigma 24-70mm f/2.8 DG DN Art Lens for Sony E","$1,069.00"
"1635401974-1926","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","SIGMA","Sigma 150-600mm f/5-6.3 DG OS HSM Contemporary Lens for Canon EF","$849.00"
"1635401933-1483","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","SIGMA","50mm F1.4 Art DG HSM for Sony E","$788.00"
"1635401950-1682","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","Panasonic","Panasonic Lumix H-HS12035 Zoom Lens 12mm-35mm - F/2.8","$685.00"
"1635401977-1983","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=1","TAMRON","Tamron SP 150-600mm F/5-6.3 Di VC USD G2 for Canon Digital","$1,039.00"
"1635401972-1916","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","Canon","Canon EF 85mm f/1.4L IS USM - DSLR Lens with IS Capability","$1,459.00"
"1635401933-1499","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","TAMRON","Tamron 35-150mm f/2.8-4 Di VC OSD Lens for Nikon F","$679.00"
"1635401963-1830","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=6","Canon","Canon EF 800mm f/5.6 IS USM Super Telephoto Lens","$10,599.00"
"1635401969-1878","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","Canon","Canon EF 2X III Telephoto Extender","$429.00"
"1635401977-1963","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=1","Canon","Canon EF-S 18-135mm f/3.5-5.6 IS USM Lens","$278.00"
"1635401944-1612","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=13","BOWER","2X AF Converter for Canon SLR and DSLR cameras","$399.00"
"1635401938-1559","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=15","NIKON","Nikon 20061 AF-P DX Nikkor 70-300mm f/4.5-6.3 G Ed Lens","$275.00"
"1635401941-1572","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","SIGMA","10-20mm f/4-5.6 EX DC HSM AF Lens For Canon","$309.00"
"1635401972-1924","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","SIGMA","Sigma 16mm f/1.4 DC DN Contemporary Lens for Sony E","$369.00"
"1635401953-1695","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","Sony","70-300mm f/4.5-5.6G Telephoto Zoom Lens","$950.00"
"1635401938-1558","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=15","TOKINA","Tokina AT X Wide-Angle Zoom Lens for Nikon F - 11mm-20mm - F/2.8","$449.00"
"1635401961-1781","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","FUJIFILM","Fujifilm XF 10-24mm f/4 R OIS Lens","$789.00"
"1635401974-1928","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","Canon","Canon EF S 55-250mm f/4-5.6 IS STM Lens","$299.00"
"1635401977-1982","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=1","Sony","Sony FE 100-400mm f/4.5-5.6 GM OSS Lens","$2,396.00"
"1635401961-1798","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","TAMRON","SP AF60mm F2 Di II LD (IF) 1:1 Macro for Canon","$415.00"
"1635401941-1576","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","SIGMA","Sigma 24-70mm F2.8 IF EX DG HSM Lens for Canon Mount","$615.00"
"1635401955-1727","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","NIKON","Nikon 35mm F/1.4G AF-S NIKKOR Lens","$1,396.00"
"1635401933-1496","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","Canon","Canon RF 85mm f/1.2L USM DS Lens","$3,199.00"
"1635401935-1520","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=16","Canon","Canon RF 24-105mm f/4L is USM Lens 2963C002 for Full Frame Mirrorless Cameras + AOM Bundle, Glass UV Filter, Lens Pen, Canon EW-83N Hood, LP1319 Lens Case, Microfiber Coth - International Version","$1,399.00"
"1635401966-1837","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=5","NIKON","Nikon 85mm f/3.5G AF-S DX ED VR Micro Lens","$589.00"
"1635401929-1455","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","Canon","Canon RF 50mm f/1.8 STM Lens","$179.00"
"1635401935-1533","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=16","TAMRON","Tamron 18-270mm f/3.5-6.3 Di II VC PZD Lens for Canon EF","$349.00"
"1635401941-1569","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","ROKINON","8mm f/3.5 Aspherical Fisheye Lens for Canon DSLR Cameras","$299.00"
"1635401933-1481","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","SIGMA","Sigma 135mm f/1.8 DG HSM Art Lens for Nikon F","$1,129.00"
"1635401961-1785","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","Canon","Canon 17-40mm f/4.0L USM AF Ultra Wide Zoom Lens","$559.00"
"1635401953-1696","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","Sony","135mm f/2.8 Manual Focus Lens","$1,199.00"
"1635401958-1752","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","NIKON","WC-E68 Wide Angle Converter Lens for Nikon Coolpix 5000","$189.99"
"1635401969-1883","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","NIKON","AF-S NIKKOR 300mm f/4E PF ED VR Lens","$1,796.00"
"1635401941-1595","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","NIKON","Nikon AF-S NIKKOR 400mm f/2.8E FL ED VR Lens","$10,999.00"
"1635401955-1730","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","TAMRON","Tamron 28-300mm f/3.5-6.3 XR Di LD Lens for Pentax","$435.00"
"1635401935-1526","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=16","SIGMA","Sigma 24-70mm f/2.8 DG OS HSM Art Lens for Nikon F with AOM Starter Kit, Sigma Case, Hood, Ultraviolet Filter (UV) Polarizing Filter (CPL) Fluorescent Daylight Filter (FL-D)","$1,049.00"
"1635401941-1578","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","TAMRON","70-300mm DI LD 1:2 Macro Lens For Nikon Mount","$119.00"
"1635401972-1898","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","Sony","Sony SEL55F18Z Lens for Sony E-Mount - 55mm - F/1.8 - Black","$595.00"
"1635401958-1770","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","NIKON","Nikon 18-140mm f/3.5-5.6G ED VR AF-S DX NIKKOR Zoom Lens","$209.00"
"1635401947-1652","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=12","SIGMA","Sigma Zoom Lens for Nikon F - 17mm-70mm - F/2.8-4.5","$339.00"
"1635401966-1840","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=5","Canon","Canon EF 70-300mm f/4-5.6 IS II USM Lens","$549.00"
"1635401941-1586","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","TAMRON","10-24mm F3.5-4.5 DI II LD ASPHERICAL IF for Sony Mount","$349.00"
"1635401935-1508","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=16","SIGMA","Sigma 14mm f/1.8 DG HSM Art Lens for Nikon F + AOM Starter Kit Sigma Case Hood","$1,349.00"
"1635401933-1484","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","SIGMA","Sigma 30mm F1.4 Contemporary DC DN Lens for Sony E","$319.00"
"1635401941-1567","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","SIGMA","17-70mm F2.8-4 DC MACRO OS HSM For Sigma Cameras ( 668-110 / 668110 )","$435.00"
"1635401974-1935","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","Sony","Sony 16-50mm f/3.5-5.6 Retractable Zoom Lens NEX E-Mount Cameras","$119.00"
"1635401933-1501","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","Panasonic","Panasonic Lumix G Vario 100-300mm f/4-5.6 II POWER O.I.S. Lens","$647.99"
"1635401974-1953","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=2","Sony","Sony E PZ 18-105mm f/4 G OSS Lens","$478.00"
"1635401953-1700","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=10","Canon","Canon EF 35mm f/2 IS USM Wide-Angle Lens - Black","$539.00"
"1635401961-1792","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","SIGMA","50-500mm F4.5-6.3 DG OS HSM Lens For Nikon","$1,089.99"
"1635401935-1522","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=16","SIGMA","Sigma 50mm f/1.4 DG HSM Art Lens for Nikon F with AOM Starter Kit, Sigma Case, Hood, Ultraviolet Filter (UV) Polarizing Filter (CPL) Fluorescent Daylight Filter (FL-D)","$739.00"
"1635401950-1663","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","SAKAR","STEP-UP RING 30-37","$9.95"
"1635401950-1657","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","SIGMA","85mm f/1.4 EX DG HSM Lens For Sigma Digital SLR Cameras","$829.00"
"1635401969-1893","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","TOKINA","Tokina AT-X 116 PRO DX-II 11-16mm f/2.8 Wide-Angle Zoom Lens for Nikon","$469.00"
"1635401929-1474","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","FUJIFILM","FUJIFILM GF 50mm f/3.5 R LM WR Lens","$929.00"
"1635401938-1538","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=15","NIKON","Nikon AF-S NIKKOR 200-400mm f/4G ED VR II Lens","$6,499.00"
"1635401958-1750","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","NIKON","URE2 TUBE FOR COOLPIX 880","$5.95"
"1635401966-1851","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=5","Sony","Sony E 70-350mm f/4.5-6.3 G OSS Lens","$839.00"
"1635401966-1842","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=5","ZEISS","Zeiss Batis 18mm f/2.8 Lens for Sony E Mount","$1,189.00"
"1635401944-1610","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=13","SIGMA","Sigma 105mm f/2.8 EX DG OS HSM Macro Lens for Canon DSLR Cameras","$449.00"
"1635401972-1903","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","NIKON","Nikon 70-300mm f4.0-5.6 G Lens","$199.00"
"1635401955-1716","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","Canon","Canon EF 24mm f/1.4L II USM Wide Angle Lens","$1,196.00"
"1635401947-1630","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=12","Olympus","Olympus M.ZUIKO Digital ED 7-14mm f/2.8 PRO Lens","$949.00"
"1635401977-1973","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=1","NIKON","Nikon NIKKOR Z 24-70mm f/4 S Lens","$488.00"
"1635401938-1553","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=15","Olympus","Olympus M.Zuiko Digital ED 300mm f/4 IS PRO Lens","$2,399.00"
"1635401950-1677","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","SIGMA","Sigma Telephoto Zoom Lens for Canon EF - 120mm-300mm - F/2.8","$2,749.00"
"1635401972-1920","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","Canon","Canon RF 50mm f/1.2L USM Lens","$2,289.00"
"1635401972-1913","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","Canon","Canon EF-M Zoom Lens for Canon EF-M - 15mm-45mm - F/3.5-6.3 Graphite","$99.00"
"1635401944-1615","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=13","NIKON","Nikon Nikkor Lens for Nikon F - 50mm - F/1.4","$279.00"
"1635401950-1673","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=11","Sony","Sony E PZ 18-200mm f/3.5-6.3 OSS Lens Black","$979.00"
"1635401969-1888","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","Canon","Canon EF-S 10-18mm f/4.5-5.6 IS STM Lens","$229.00"
"1635401941-1594","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=14","SIGMA","Sigma 24-70mm f/2.8 DG OS HSM Art Lens for Canon","$998.00"
"1635401961-1782","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","Canon","EF-M 22mm f/2 STM Lens (White Box)","$209.00"
"1635401955-1745","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","Sony","Sony 70-200mm f/2.8 G SSM II Lens","$2,749.00"
"1635401955-1741","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","TAMRON","Tamron SP 70-200mm f/2.8 Di VC USD Zoom Lens for Nikon","$896.00"
"1635401969-1885","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","SIGMA","Sigma EX Zoom Lens for Nikon F - 17mm-50mm - F/2.8","$269.00"
"1635401929-1451","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","Sony","Sony FE 12-24mm f/2.8 GM Lens","$2,596.00"
"1635401933-1477","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","Canon","Canon 135mm f/4L Macro -Tilt-Shift DSLR Lens","$1,898.00"
"1635401963-1818","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=6","SIGMA","Sigma 14mm f/1.8 ART DG HSM Lens (for Canon EOS Cameras)","$1,269.00"
"1635401958-1774","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=8","SIGMA","120-400mm /4.5-5.6 DG OS HSM APO Autofocus Lens for Canon","$949.99"
"1635401933-1480","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","SIGMA","Sigma 135mm f/1.8 DG HSM Art Lens for Canon EF (240954)","$1,129.00"
"1635401933-1479","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=17","ZEISS","Zeiss 35mm f/1.4 Milvus ZF.2 Lens for Nikon F Mount","$1,899.00"
"1635401944-1624","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=13","Canon","Canon EF-S 18-200m f/3.5-5.6 IS Standard Zoom","$329.00"
"1635401955-1744","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=9","SIGMA","18-200mm f/3.5-6.3 II DC OS HSM Lens for Canon Digital EOS","$394.00"
"1635401961-1801","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=7","TAMRON","Tamron 17-50mm f/2.8 XR Di-II LD Aspherical [IF] Autofocus Lens","$275.00"
"1635401969-1876","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=4","TAMRON","Tamron 100-400mm F/4.5-6.3 VC USD Telephoto Zoom Lens For Nikon Digital SLR Cameras","$599.00"
"1635401929-1465","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=18","Canon","Canon Extender RF 1.4x","$489.00"
"1635401972-1907","https://www.abesofmaine.com/Store/Photography/Camera_Lenses/?Page=3","NIKON","Nikon 85mm f/1.8G AF-S FX Nikkor Lens","$389.00"
