product-img-link href,cleanDesc,part-info,part-info 2,price,short-description
https://www.turnermotorsport.com/p-641178-scorcher-gt-power-module/,"aFe Power SCORCHER GT Power Module - F10 M5, F06/12/13 M6",641178,77-46312,$613.00,"A simple 30-minute install will give you a huge increase in power. The aFe POWER SCORCHER GT Module includes a high-quality case & wire harness with factory-style connectors for an easy plug & play installation. A LED light switch provides In-Cabin On-The-Fly power adjustments. The 4-Power settings are adjustable with one button and the LED light represents the settings: Stock (Green), Sport (Yellow), Sport+ (Orange), and Race (Red). This performance module increase turbo boost. It improves vehicle performance and throttle response. Up to +57 HP and +84 Lbs. x Ft. TQ in Race Mode Quick and easy plug & play installation without any modifications Around 30-minute installation Increase turbo boost to improve vehicle performance, efficiency, and throttle response In-Cabin On-the-Fly Power Adjustments via the LED light switch 4-power position settings: Stock (Green), Sport (Yellow), Sport+ (Orange), and Race (Red) Leaves no trace on ECU (No Footprint) High-quality case & wire harness w/ factory style connectors High reliability, 100% of units tested Compatible with other aFe POWER performance products Direct Plug & Play Power: This quick and easy plug & play SCORCHER GT module adds significant power by altering pressure sensor signals to increase turbo boost to improve vehicle efficiency, power and throttle response. In-Cabin On-the-Fly Power Adjustments: SCORCHER GT modules features In-Cabin On-the-Fly power adjustment to accommodate any situation. This adjustment is controlled by via LED light switch with a button that can be easily mounted in any location in the cabin. High Quality Case & Wire Harness: aFe SCORCHER GT modules uses high quality aluminum extrusion black powder-coated enclosure casing and factory style connectors which requires no modification to your factory harness. These factory style connectors, plugs directly into the stock wiring harness connectors and sensors. High Precision and Quality: SCORCHER GT modules are 100% tested for proper protection. These modules work amazingly on stock vehicles and are optimized for maximum performance with use of aFe POWER performance products. aFe POWER does not recommend to use with any other tuners or modules. aFe POWER recommends to use the SCORCHER GT module in Sport or Sport+ settings during towing. Emissions Disclaimer: This product is not currently CARB exempt and is not available for purchase in California or for use on any vehicle registered with the California Department of Motor Vehicles."
https://www.turnermotorsport.com/p-641554-racechip-gts-black-n14-s/,RaceChip GTS Black N14 S,641554,902833,$449.00,
https://www.turnermotorsport.com/p-641555-racechip-gts-black-with-app-control-n14-s/,RaceChip GTS Black With App Control N14 S,641555,902834,$499.00,
https://www.turnermotorsport.com/p-640631-gts-black-app-44l-engine-555-hp-bmw-get-up-to-99-hp-and-97-lb-ft/,RaceChip GTS Black with App Control for S63 - E71 X6 M,640631,917336,$849.00,Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-2587311-scorcher-gt-power-module-e90-e70-m57-diesel/,"aFe Scorcher GT Power Module - BMW E90 335d, E70 X5 35d M57 Diesel 3...",2587311,77-46313,$457.00,"Features: Dyno tested and produced significant power increases of +42 HP / +57 lbs. x ft. torque in race mode at 3,688 RPM Quick and easy plug & play installation without any modifications Around 30 minute installation Increase fuel pressure to improve vehicle performance, efficiency and throttle response In-Cabin On-the-Fly Power Adjustments via LED light switch 4-power position settings: Stock (Green), Sport (Yellow), Sport+ (Orange) and Race (Red) Leaves no trace on ECU (No Footprint) High quality case & wire harness w/ OEM style connectors High reliability, 100% of units tested Compatible with other aFe POWER performance products"
https://www.turnermotorsport.com/p-640588-racechip-gts-black-app-m2-competition/,"Racechip GTS Black with App Control for S55 - M2 Competition
      ...",640588,918526,$849.00,Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-2646754-racechip-rs-with-app-control-e70-35d/,RaceChip RS With App Control - E70 35D,2646754,917282,$449.95,Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-637255-s58-jb4-bmw-performance-tuner/,"Burger Motorsport S58 JB4 BMW Performance Tuner - F97/F98 X3M/X4M
 ...",637255,S58JB4F97F98,$799.00,"Simple, plug-and-play installation can yield results of up to 60 wheel horsepower on stock cars - or over 100 horsepower on E85!"
https://www.turnermotorsport.com/p-641460-racechip-tuning-module/,RaceChip Tuning Module - N63,641460,RACEF01N63,$399.00,RaceChip is the largest chip tuning company in the world! Their products are made in Germany and rigorously tested on the Autobahn. RaceChip offers the next generation of performance tuning. It allows for up to 30% more Horsepower and 20% better Gas Mileage with a very simple installation process. Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-640624-rs-30l-engine-355-hp-bmw-get-up-to-45-hp-and-61-lb-ft/,RaceChip RS - G01/02 X3 X4 M40i B58,640624,918161,$449.00,Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-640607-gts-black-app-30l-engine-355-hp-bmw-get-up-to-54-hp-and-74-lb-ft/,"RaceChip GTS Black with App Control - G01/02 X3 X4 M40i B58
       ...",640607,918166,$799.00,Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-640754-gts-black-app-44l-engine-444-hp-bmw-get-up-to-86-hp-and-93-lb-ft/,"RaceChip GTS Black with App Control - BMW F01/02 750i/Li N63 4.4L
 ...",640754,901706,$849.00,Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-640644-s-44l-engine-555-hp-bmw-get-up-to-66-hp-and-65-lb-ft/,Racechip S for S63 - E71 X6 M,640644,917330,$399.00,Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-640630-s-30l-engine-335-hp-bmw-get-up-to-48-hp-and-44-lb-ft/,"Racechip S for N54 - E82 1M, E89 sDrive35is",640630,917830,$349.00,Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-641505-racechip-tuning-module/,RaceChip Tuning Module - N47,641505,RACECHIPN47,$249.00,RaceChip is the largest chip tuning company in the world! Their products are made in Germany and rigorously tested on the Autobahn. RaceChip offers the next generation of performance tuning. It allows for up to 30% more Horsepower and 20% better Gas Mileage with a very simple installation process. Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-640750-rs-app-30l-engine-365-hp-bmw-get-up-to-43-hp-and-52-lb-ft/,Racechip RS with App Control - BMW F87 M2,640750,904642,$499.00,Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-587985-burger-motorsports-jb4-tuner/,Burger Motorsports JB4 Tuner - A90 Toyota Supra,587985,JB4-A90SUPRA,$529.00,"You've heard about it before, and now it's available here at Turner Motorsport! The Burger Motorsport JB4 Tuner is one of the most versatile, adaptable modifications you can make to your BMW, and among the simplest to install. A true plug & play solution, the JB4 offers support for everything from stock cars to fully built monsters. Stock cars can expect gains of up to 40 wheel horsepower, while modified cars can expect to see gains of over 100 WHP! With an additional cable, you can connect your smart device or laptop to enjoy datalogging and tuning capabilities. It's all-inclusive and fully featured - it's the JB4 from Turner Motorsport. Order yours today! The JB4 features CAN-Bus connectivity for more advanced tuning, direct AFR control, advanced safety systems for boost, air/fuel ratio, fuel trims, engine knock, boost mapping by gear for improved traction, integrated water/meth control, and much more. The unit can be used with Burger's JB4 Bluetooth Connect kit providing for full in car engine parameter display, map switching, and adjustments. FEATURES AND BENEFITS Power gains of up to 80hp to the wheels on a stock vehicle Quick Plug & Play Installation CANbus integration offering unrivaled tuning features and performance Runs as smoothly as stock, this is how your Supra should have come from the factory Compatible with all driving modes Fuel economy unchanged during normal driving Compatible with JB4 Mobile for smartphone logging, tuning changes, and adjustment Ethanol (E85) compatible tuning maps Able to read/delete fault codes Not VIN locked, can be removed without a trace and resold down the road Made in the USA Free USA Shipping 5 year warranty Note: Burger Motorsport has not developed the in-dash commands yet for the JB4 Supra. Until then a JB4 mobile adapter or BMS data cable is required for any map and setting changes. *For off-road racing use only. Not for sale or use in California. All buyers must sign an emissions compliance waiver prior to ordering.*"
https://www.turnermotorsport.com/p-640626-s-30l-engine-355-hp-bmw-get-up-to-36-hp-and-49-lb-ft/,RaceChip S - G01/02 X3 X4 M40i B58,640626,918160,$349.00,Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-640627-gts-app-30l-engine-335-hp-bmw-get-up-to-69-hp-and-58-lb-ft/,"RaceChip GTS with App Control - E82 1M, E89 sDrive 35is N54 3.0L
  ...",640627,917834,$499.00,Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-640628-gts-30l-engine-335-hp-bmw-get-up-to-69-hp-and-58-lb-ft/,"RaceChip GTS - E82 1M, E89 sDrive 35is N54 3.0L",640628,917833,$449.00,Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-640633-gts-black-44l-engine-555-hp-bmw-get-up-to-99-hp-and-97-lb-ft/,RaceChip GTS Black for S63 - E71 X6 M,640633,917335,$799.00,Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-640629-rs-30l-engine-335-hp-bmw-get-up-to-58-hp-and-48-lb-ft/,"Racechip RS for N54 - E82 1M, E89 sDrive35is",640629,917831,$449.00,Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-640663-racechip-gts-black/,RaceChip GTS Black,640663,913833,$499.00,Get up to +34 hp and +56 lb-ft
https://www.turnermotorsport.com/p-640595-racechip-gts-black-m2-competition/,Racechip GTS Black for S55 - M2 Competition,640595,918525,$799.00,Unlock the untapped performance of your BMW engine with peace of mind from RaceChip.
https://www.turnermotorsport.com/p-640674-racechip-gts-black-n18-s/,RaceChip GTS Black N18 S,640674,910883,$449.00,Get up to +31 hp and +53 lb-ft
https://www.turnermotorsport.com/p-640722-gts-app-20l-engine-189-hp-mini-get-up-to-37-hp-and-51-lb-ft/,GTS + App - 2.0L engine (189 hp) Mini. Get up to +37 hp and +51 lb-f...,640722,911034,$499.00,Get up to +37 hp and +51 lb-ft
https://www.turnermotorsport.com/p-640789-racechip-gts-black-jcw-b48e/,RaceChip GTS Black JCW B48E,640789,921185,$699.00,
https://www.turnermotorsport.com/p-640786-racechip-gts-with-app-control-jcw-b48e/,RaceChip GTS With App Control JCW B48E,640786,921186,$749.00,
