product-img-link href,cleanDesc,part-info,part-info 2,price,wishlist-label href,short-description,starting-at
https://www.turnermotorsport.com/p-391354-e60-525ixi-06-07-stage-1-turner-motorsport-performance-package/,"E60 525i/xi 06-07 Stage 1 Turner Motorsport Performance Package
   ...",391354,E60525-N52-ST1,$831.16,https://www.turnermotorsport.com/c-218-bmw-performance-packages#,Peak Power Gain: Rev limit: Octane:  or higher,Starting at
https://www.turnermotorsport.com/p-599480-cts-turbo-mini-f56-coopersjcw-intake/,CTS TURBO MINI F56 COOPER/S/JCW Intake,599480,CTS-IT-166,$259.99,https://www.turnermotorsport.com/c-218-bmw-performance-packages#,,
https://www.turnermotorsport.com/p-391355-e60-530ixi-06-07-stage-1-turner-motorsport-performance-package/,"E60 530i/xi 06-07 Stage 1 Turner Motorsport Performance Package
   ...",391355,E60530-N52-ST1,$831.16,https://www.turnermotorsport.com/c-218-bmw-performance-packages#,Peak Power Gain: Rev limit: Octane:  or higher,Starting at
https://www.turnermotorsport.com/p-582815-turner-e82e9x-n55-2009-11-power-pack-stage-2/,Turner E82/E9X N55 2009-11 Performance Package - Stage 2,582815,N55S2PPKT1,"$1,703.16",https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"If you want to get the most out of your BMW's N55 3.0L, it is important to have the proper supporting modifications to achieve your goals. We have built out our power packages that include all the needed items to build upon each other for the best possible power gains. This kit includes all of the similar components as the Stage 1 kit: a Pheonix Racing aluminum performance charge pipe for increased flow and a Burger Motorsports JB4 tuner module to manage your power gains every step of the way. Stage 2 adds the Wagner EVO 2 intercooler that allows for a 90% increase in airflow volume. To handle this increase in airflow, Stage 2 also includes a new BMS Intake to increase airflow without restriction. Not for sale or use in the state of California.",
https://www.turnermotorsport.com/p-179845-11122334336-genuine-bmw-part/,BMW M Performance Power Kit - F30/31/34 335i/ix N55 (11/2012-07/2013...,179845,11122334336,"$1,184.48",https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"Looking to increase power and torque in your BMW? This factory M Performance package with software update is a quick and easy method for better performance. Included in this kit are a new engine cover, airbox, and a software code that unlocks more of your engine's potential. Once you receive this item, simply take it to your nearest BMW dealer and they will flash your ECU, all without affecting your warranty! BMW claims gains of 35 horsepower, most noticeable in the low and mid-range sections of the powerband.",
https://www.turnermotorsport.com/p-397175-afe-power-46-20237-b-bladerunner-2-12-to-3-intercooler-tube-cold-side/,"aFe BladeRunner 2-1/2 To 3"" Intercooler Tube Cold Side - F30 N5...",397175,46-20237-B,$440.00,https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"On turbocharged motors, the intake piping is put under constant pressure while the engine is running, and has to hold that pressure without leaking. Unfortunately the smallest amount of damage or defect on the intake hoses and the pressure can cause a leak, leaving you without proper boost pressure.  Replace your leaking pressure pipe and stop loosing boost.",
https://www.turnermotorsport.com/p-582814-turner-e82e9x-n55-2012-power-pack-stage-2/,Turner E82/E9X N55 2012+ Performance Package - Stage 2,582814,N55S2PPKT,"$1,703.16",https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"If you want to get the most out of your BMW's N55 3.0L, it is important to have the proper supporting modifications to achieve your goals. We have built out our power packages that include all the needed items to build upon each other for the best possible power gains. This kit includes all of the similar components as the Stage 1 kit: a Pheonix Racing aluminum performance charge pipe for increased flow and a Burger Motorsports JB4 tuner module to manage your power gains every step of the way. Stage 2 adds the Wagner EVO 2 intercooler that allows for a 90% increase in airflow volume. To handle this increase in airflow, Stage 2 also includes a new BMS Intake to increase airflow without restriction. Not for sale or use in the state of California.",
https://www.turnermotorsport.com/p-338677-e36-325iis-95-stage-3-turner-motorsport-performance-package/,"E36 325i/is 95 Stage 3 Turner Motorsport Performance Package
      ...",338677,TMS2906,$357.00,https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"Peak Power Gain:    Rev limit:    Octane:    or higher   Our Stage 3 kit features a cold-air intake kit, cat-back exhaust, performance software, and is tuned for stock M3 cams (not included in Package, can be added below). This whole package has been precisely tuned to work together and make the most power with as little downside.   The aFe intake is made with heat-blocking materials, reducing underhood temperatures and not contributing to heat soak of the air filter. aFe uses an oiled cotton air filter for maximum air flow and excellent filtration. The kit is supplied complete with heat shield, intake tube, sealing materials, hardware, and install instructions.   We can supply this Package with either a Borla or Corsa exhaust system. Both are stainless steel cat-back sections with dual tips. The Borla is a little more mellower sound than the Corsa. The Corsa makes a deep, aggressive burble that is a bit on the loud side but not over-the-top. Both are very light weight with the Borla weighing only 28lbs.   The difference between Stage 2 and Stage 3 is that the software we supply is also tuned for the M3 camshaft upgrade. Adding the stock cams from the S50 and S52 M3 engine is a big wake-up call on the 325i motor. You can expect big power gains in the top end. The M3 cams are a perfect blend of power and driveability - you lose almost nothing in low-end torque.   Our TMS Performance Chips include specific tuning for each part of the Package. The chip is the safest and easiest way to get big power from your engine. Our chips require premium fuel (91 or higher) and allow us to alter the settings on the engine management. Because we can be more aggressive in our tuning, we can get a lot of horsepower for very little money.   Related Upgrades: Within any Stage, we recommend our Underdrive Power Pulley Kit. The Pulley Kit will under-drive the alternator, water pump, and power steering pump. Under-driving means each component is moving slower which requires less power. The saved horsepower is put back to the engine where it transfers to power at the wheels. Power gains are typically 10 horsepower at the wheels.     aFe Cold Air Intake (oiled cotton filter, heat shield, intake tube)  Borla or Corsa Exhaust  TMS Stage 2 Performance Chip (tuned for intake, exhaust, M3 cams)     We sell this Package without cams. Used M3 cams can be found from various sources (eBay, forums, etc). We can supply you with new, factory M3 cams or the Schrick equivalent (same specs as factory M3). Select one of these options below.     1995 E36 325i, 325is, 325ic",Starting at
https://www.turnermotorsport.com/p-2916-e39-m5-99-03-stage-1-turner-motorsport-performance-package/,"E39 M5 99-03 Stage 1 Turner Motorsport Performance Package
        ...",2916,TMS2916,"$1,116.20",https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"Peak Power Gain:    Rev limit:    Octane:    or higher   Our Stage 1 kit featuring a cold-air intake kit and performance software. The aFE intake is made from high-quality materials, reducing underhood temperatures and not contributing to heat soak of the air filter. aFe's Stage 2 Intake uses an oiled cotton air filter for maximum air flow and excellent filtration. The kit is supplied complete with heat shield, ABS plastic intake tube, sealing materials, hardware, and install instructions.   The software is tuned by BMW tuning whiz Jim Conforti and supplied with the Shark Injector. The Shark Injector is a do-it-yourself reflash tool that plugs into the OBD diagnostic plug in your dash. With the push of a button, it will copy your stock software and reflash your computer with the performance tune. You can set it back to stock at any time by following the same procedure.   Both of these items work together to bring up huge torque increases and much improved driveability. They provide a solid performance boost with a low upfront cost. For an excellent 'bang for the buck' upgrade, the software and intake are a great choice.     aFe Cold Air Intake  Shark Injector performance software     1999-2003 E39 M5 sedan",
https://www.turnermotorsport.com/p-4158-e36-m3-96-99-stage-1-turner-motorsport-performance-package/,"E36 M3 96-99 Stage 1 Turner Motorsport Performance Package
        ...",4158,TMS-I3MS41,$640.30,https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"Peak Power Gain:    Rev limit:    Octane:    or higher     aFe Cold Air Intake (high-flow filter, heat-blocking coated filter shield, molded intake tube)  Conforti Shark Injector performance software   Our base Stage 1 kit featuring a cold-air intake kit and matching performance software. The aFe air filter benefits from a heat blocking shield - drawing cool air from the factory intake ducts to feed the engine. aFe uses an oiled cotton air filter for maximum air flow and excellent filtration. The kit is supplied complete with heat shield, intake tube, sealing materials, hardware, and install instructions.   The software is also Conforti-tuned and supplied with the Shark Injector software loader. The Shark Injector is a do-it-yourself reflash tool that plugs into the diagnostic plug in the engine bay. With the push of a button, it will copy your stock software and reflash your computer with the performance tune. You can set it back to stock at any time by following the same procedure.   Both of these items are packaged and tuned to work together. They provide a solid performance boost with a low upfront cost. For an excellent 'bang for the buck' upgrade, the software and intake are a great choice. This Package can be upgraded to Stage 2 by adding the larger HFM, ""24lb"" fuel injectors, a larger air intake kit, and Stage 2 software.       - Underdriving means each component is moving slower which requires less power. The saved horsepower is put back to the engine where it transfers to power at the wheels. Power gains are typically 10hp at the wheels.    - Borla or Corsa cat-back muffler for more performance, lighter weight, and a more-aggressive sound. Expect a gain of 5whp with either of these exhausts.     1996-1999 E36 M3 (manual transmission)  1996-1999 E36 M3 (automatic transmission)",
https://www.turnermotorsport.com/p-11791-e9x-335ixi-n54-stage-1-turner-power-package-with-afe-elite-intake/,E9X 335i/xi N54 Stage 1 Turner Power Package (with aFe Elite Intake)...,11791,TMS11791,"$1,606.41",https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"Our Stage 1 kit features a cold-air intake kit and performance software for a staggering increase in power and torque. This premium package is offered with the aFe Elite Intake and Cobb AccessPort tuner. The Elite intake kit completely maximizes airflow - drawing in air from grille-mounted ducts for a 'ram-air' effect. Each duct flows through a channel into the airbox where it meets a aFe Pro5R filter designed especially for this application. This is our favorite system for the 335 as it is very well engineered, fits well, and almost looks factory. There are no open filter elements to get loaded with dirt. The kit is supplied complete with an aFe Pro5R filter, airbox, intake tube, sealing materials, hardware, and install instructions. The torque increase from low-mid RPM is sensational.   We have paired the aFe Elite with the Cobb AccessPort performance software. The Cobb software tool puts multiple tuning stages in the palm of your hand. Our Stage 1 Performance Package is aligned with the Cobb Stage 1 tuning map. Simply plug it in, select the Stage 1 map with your octane preference, and install. Select different maps for other upgrades, throttle settings, octane ratings, valet mode, or revert back to stock! If you're moving up in Stages simply download a new file from the Cobb website and update your AccessPort programmer! The AccessPort triples as a diagnostic tester/reader and a data logger. It's the most feature-packed programmer on the market today.   We have taken the guesswork out of choosing the best upgrades for the N54 engine. If you follow the upgrade path we have laid out you will have very satisfying and reliable results. This Stage 1 package is a great 'bang for the buck' upgrade - this power kit makes more power and torque at every RPM and makes a great sound every time you dip into the throttle.     aFe Elite Intake (filter, airbox, intake tube)  Cobb AccessPort Performance Programmer     2007-2010    335i 335xi 335i xDrive - Sedan  2007-2010    335i 335is 335xi 335i xDrive - Coupe  2007-2010    335i - Convertible",
https://www.turnermotorsport.com/p-2531-e36-323ic323is-stage-1-turner-motorsport-performance-package/,"E36 323iC/323is Stage 1 Turner Motorsport Performance Package
     ...",2531,TMS2531,$640.30,https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"Peak Power Gain:    Rev limit:    Octane:    or higher   Our Stage 1 kit featuring a cold-air intake kit and performance software. The aFe Cold Air Intake is made with heat-blocking materials, reducing underhood temperatures and not contributing to heat soak of the air filter. aFe uses an oiled cottonair filter for maximum air flow and excellent filtration. The kit is supplied complete with heat shield, intake tube, sealing materials, hardware, and install instructions.   The software is also Conforti-tuned and supplied with the Shark Injector software loader. The Shark Injector is a do-it-yourself reflash tool that plugs into the diagnostic plug in the engine bay. With the push of a button, it will copy your stock software and reflash your computer with the performance tune. You can set it back to stock at any time by following the same procedure.   Both of these items are packaged and work together. They provide a solid performance boost with a low upfront cost. For an excellent 'bang for the buck' upgrade, the software and intake are a great choice (TMS Underdrive Pulleys would also be on that list).   Related Upgrades: We are often asked what would complement our software and intake packages. Within any Stage, we recommend our Underdrive Power Pulley Kits. The Power Pulley Kit will under-drive the alternator, water pump, and power steering pump. Under-driving means each component is moving slower which requires less power. The saved horsepower is put back to the engine where it transfers to power at the wheels. Power gains are typically 10 horsepower at the wheels.     aFe Cold Air Intake (oiled cotton filter, heat shield, intake tube)  Shark Injector performance software     1998-1999 E36 323i cabrio, 323is coupe",
https://www.turnermotorsport.com/p-2845-e36-328iis-96-99-stage-1-turner-motorsport-performance-package/,"E36 328i/is 96-99 Stage 1 Turner Motorsport Performance Package
   ...",2845,TMS2845,$640.30,https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"Peak Power Gain:    Rev limit:    Octane:    or higher   Our Stage 1 kit featuring a cold-air intake kit and performance software. The aFe coil air intake is made with heat-blocking materials, reducing underhood temperatures and not contributing to heat soak of the air filter. aFe uses an oiled cotton air filter for maximum air flow and excellent filtration. The kit is supplied complete with heat shield, intake tube, sealing materials, hardware, and install instructions.   The software is also Conforti-tuned and supplied with the Shark Injector software loader. The Shark Injector is a do-it-yourself reflash tool that plugs into the diagnostic plug in the engine bay. With the push of a button, it will copy your stock software and reflash your computer with the performance tune. You can set it back to stock at any time by following the same procedure.   Both of these items are packaged and work together. They provide a solid performance boost with a low upfront cost. For an excellent 'bang for the buck' upgrade, the software and intake are a great choice (TMS Underdrive Pulleys would also be on that list).   Related Upgrades: We are often asked what would complement our software and intake packages. Within any Stage, we recommend our Underdrive Power Pulley Kits. The Power Pulley Kit will under-drive the alternator, water pump, and power steering pump. Under-driving means each component is moving slower which requires less power. The saved horsepower is put back to the engine where it transfers to power at the wheels. Power gains are typically 10 horsepower at the wheels.   We also recommend upgrading the cat-back muffler for slightly more performance, lighter weight, and a more-aggressive sound. Our favorite E36 M3 mufflers are the Supersprint, Borla, or Corsa exhausts. The Supersprint is the quietest and most like stock while the Corsa is the most aggressive (Borla being in the middle). You can expect a gain of 5whp with any of these exhausts.     aFe Cold Air Intake (oiled cotton filter, heat shield, intake tube)  Shark Injector performance software     1996-1999 E36 328i sedan, 328i cabrio, 328is coupe",
https://www.turnermotorsport.com/p-2850-e46-330icixi-01-03-stage-1-turner-motorsport-performance-package/,"E46 330i/ci/xi 01-03 Stage 1 Turner Motorsport Performance Package
...",2850,TMS2850,$827.40,https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"Peak Power Gain:    Rev limit:    Octane:    or higher   Our Stage 1 kit featuring a cold-air intake kit and matching performance software. The aFe intake is made with heat-blocking materials, reducing underhood temperatures and not contributing to heat soak of the air filter. aFe uses an oiled cotton air filter for maximum air flow and excellent filtration. The kit is supplied complete with heat shield, intake tube, sealing materials, hardware, and install instructions.   The software is tuned by BMW tuning whiz Jim Conforti and supplied with the Shark Injector. The Shark Injector is a do-it-yourself reflash tool that plugs into the OBD diagnostic plug in your dash. With the push of a button, it will copy your stock software and reflash your computer with the performance tune. You can set it back to stock at any time by following the same procedure.   Both of these items are packaged and work together. They provide a solid performance boost with a low upfront cost. For an excellent 'bang for the buck' upgrade, the software and intake are a great choice (TMS Underdrive Pulleys would also be on that list).   Related Upgrades: We are often asked what would complement our software and intake packages. Within any Stage, we recommend our Underdrive Power Pulley Kits. The Power Pulley Kit will under-drive the alternator, water pump, and power steering pump. Under-driving means each component is moving slower which requires less power. The saved horsepower is put back to the engine where it transfers to power at the wheels. Power gains are typically 10 horsepower at the wheels.   We also recommend upgrading the cat-back muffler for slightly more performance, lighter weight, and a more-aggressive sound. Our favorite E46 mufflers are the Supersprint, Borla, or Corsa exhausts. The Supersprint is the quietest and most like stock while the Corsa is the most aggressive (Borla being in the middle). You can expect a gain of 5whp with any of these exhausts.     aFe Cold Air Intake (oiled cotton filter, heat shield, intake tube)  Shark Injector performance software     2001-2/2003 E46 330i sedan, 330Ci coupe and convertible (check your driver's door pillar for production date data)  2001-2005 330Xi sedan",
https://www.turnermotorsport.com/p-391350-e9x-328ixi-n52-07-12-stage-1-turner-motorsport-performance-package/,"E9X 328i/xi N52 07-12 Stage 1 Turner Motorsport Performance Package
...",391350,E9XN52-ST1,$877.80,https://www.turnermotorsport.com/c-218-bmw-performance-packages#,Peak Power Gain: Rev limit: Octane:  or higher,Starting at
https://www.turnermotorsport.com/p-582817-turner-e82e9x-n55-2009-11-power-pack-stage-3/,Turner E82/E9X N55 2009-11 Performance Package - Stage 3,582817,N55S3PPKT1,"$2,588.75",https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"If you want to get the most out of your BMW's N55 3.0L, it is important to have the proper supporting modifications to achieve your goals. We have built out our power packages that include all the needed items to build upon each other for the best possible power gains. This kit includes all of the similar components as the Stage 2 kit: a Pheonix Racing aluminum performance charge pipe for increased flow, a Burger Motorsports JB4 tuner module to manage your power gains every step of the way, a Wagner EVO 2 intercooler, and a BMS high flow intake. Stage 3 adds a Wagner catted high flow downpipe to increase exhaust flow for maximum power. Not for sale or use in the state of California.",
https://www.turnermotorsport.com/p-582816-turner-e82e9x-n55-2012-power-pack-stage-3/,Turner E82/E9X N55 2012+ Performance Package - Stage 3,582816,N55S3PPKT,"$2,588.75",https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"If you want to get the most out of your BMW's N55 3.0L, it is important to have the proper supporting modifications to achieve your goals. We have built out our power packages that include all the needed items to build upon each other for the best possible power gains. This kit includes all of the similar components as the Stage 2 kit: a Pheonix Racing aluminum performance charge pipe for increased flow, a Burger Motorsports JB4 tuner module to manage your power gains every step of the way, a Wagner EVO 2 intercooler, and a BMS high flow intake. Stage 3 adds a Wagner catted high flow downpipe to increase exhaust flow for maximum power. Not for sale or use in the state of California.",
https://www.turnermotorsport.com/p-378522-cobb-stage-1-power-pack/,"COBB Tuning Stage 1+ Power Package w/ V3 - E82/88 E9X N54 3.0L
    ...",378522,6B1X31P,"$1,715.00",https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"Looking to increase power without sacrificing reliability or drivability? This Stage 1+ Power Pack from COBB Tuning is a great option! Including COBB's Accessport V3, a High Flow Air Filter, and COBB Front Mount Intercooler, you will get dramatically colder charge air, increased flow, and increased power output without having to make any modifications!",
https://www.turnermotorsport.com/p-379073-cobb-stage-2-power-package-w-v3/,"COBB Tuning Stage 2 Power Package W/ V3 - E82/88 E9X N54 3.0L
     ...",379073,6B1X32,"$1,695.00",https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"Looking to increase power without sacrificing reliability or drivability? This Stage 2 Power Pack from COBB Tuning is a great option! Including COBB's Accessport V3, a High Flow Air Filter, and COBB catted high flow downpipes, you will get dramatically increased flow and increased power output without having to make any modifications! All parts are direct fit and can easily be swapped in place of the stock components.",
https://www.turnermotorsport.com/p-391353-e90-325ixi-06-stage-1-turner-motorsport-performance-package/,"E90 325i/xi 06 Stage 1 Turner Motorsport Performance Package
      ...",391353,E90325-ST1,$877.80,https://www.turnermotorsport.com/c-218-bmw-performance-packages#,Peak Power Gain: Rev limit: Octane:  or higher,Starting at
https://www.turnermotorsport.com/p-2893-e39-525i-01-03-stage-1-turner-motorsport-performance-package/,"E39 525i 01-03 Stage 1 Turner Motorsport Performance Package
      ...",2893,TMS2893,$743.80,https://www.turnermotorsport.com/c-218-bmw-performance-packages#,"Peak Power Gain:    Rev limit:    Octane:    or higher   Our Stage 1 kit featuring a cold-air intake kit and matching performance software. The aFe intake is a cone filter with a heat-blocking shield around it. The larger surface area of the filter, combined with the heat shield, allow more cool air to enter the engine - creating more power and torque, a richer engine sound, and better throttle response. The kit is supplied complete with heat shield, intake tube, sealing materials, hardware, and install instructions.    The software is tuned by BMW tuning whiz Jim Conforti and supplied with the Shark Injector. The Shark Injector is a do-it-yourself reflash tool that plugs into the OBD diagnostic plug in your dash. With the push of a button, it will copy your stock software and reflash your computer with the performance tune. You can set it back to stock at any time by following the same procedure.   Both of these items are packaged and work together. They provide a solid performance boost with a low upfront cost. For an excellent 'bang for the buck' upgrade, the software and intake are a great choice (TMS Underdrive Pulleys would also be on that list).   Related Upgrades: We are often asked what would complement our software and intake packages. Within any Stage, we recommend our Underdrive Power Pulley Kits. The Power Pulley Kit will under-drive the alternator, water pump, and power steering pump. Under-driving means each component is moving slower which requires less power. The saved horsepower is put back to the engine where it transfers to power at the wheels. Power gains are typically 10 horsepower at the wheels.     aFe Cold Air Intake (filter, heat shield, intake tube)  Shark Injector performance software     2001-2003 E39 525i sedan",
