product-img-link href,cleanDesc,part-info,part-info 2,price,wishlist-label href,short-description,short-description 15
https://www.turnermotorsport.com/p-598700-turner-adjustable-camber-plates-race-f8x/,Turner Front Adjustable Camber Plates - Race - F8X M3 M4,598700,023429TMSKT2,$377.56,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,"One of the tricks for getting your F8x M3 or M4 to handle better is to add negative camber to the front wheels. This will put more of the tire's width in contact with the ground during cornering. With more rubber, there is more grip. BMWs typically have less camber in the front to create understeer, but if you're running a stock setup on the track or autocross, you are giving up speed and time as the front tires run out of grip sooner than they should. Designed in-house for the highest quality and longevity possible, we are confident our Race Camber Plates are the perfect solution for your F8X BMW M! These camber plates are fully compatible with OEM bump stops, factory style springs or race springs. and include all needed installation hardware!",
https://www.turnermotorsport.com/p-590305-turner-e90-m3-adjustable-toe-links/,Turner Adjustable Toe Arms - E82/E9X M,590305,024651TMS03,$314.95,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,Eliminate any unwanted movement in your rear end by eliminating the cumbersome factory eccentric toe adjustment points! This opens up a wider range of toe adjustment for your alignment needs!,
https://www.turnermotorsport.com/p-588022-f8x-lower-control-arms/,"Turner Performance Adjustable Front Lower Control Arms - F87 M2, F80...",588022,025990TMS03,$688.65,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,"Looking for upgraded lower control arms that don't limit adjustment capabilities like the OE control arms? These Turner Performance Lower Control Arms may be exactly what you need! These CNC'd billet aluminum control arms allow you to adjust roll center, camber, and track width easily and lock in your adjustments securely. The construction of these control arms allows for significant weight savings, reducing unsprung weight, while maintaining high levels of strength that is up to track use and abuse. Instead of using traditional jam nuts, these Turner Control Arms utilize a pinch bolt and rotating clamp design that allows high clamping forces to lock in track width and camper specifications without making it difficult to keep bearings properly aligned. Stainless steel spacers are included to enable roll center correction for lowered vehicles. To further improve control arm operation over the OE design, these control arms use FK rod ends and high misalignment solid spherical bushings to get rid of binding and flex. Features: Lightweight Aluminum, Titanium, Chromoly and Stainless Steel construction Correct ball joint angle for full articulation Clamp design allows for easy access to lock down your alignment settings Low friction 3-piece Teflon lined FK spherical bushings and Heim joints/rod ends Multiple size stainless steel roll center spacers for precise adjustment",
https://www.turnermotorsport.com/p-392973-2-position-fixed-camber-plates-e36-m3-1996-turner-motorsport-streettrack/,Turner Motorsport Street/Track 2-Position Fixed Camber Plates - E36 ...,392973,021454TMS01,$148.45,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,"One of the tricks for getting your BMW to handle better is to add negative camber to the front wheels. This will put more of the tire's width in contact with the ground during cornering. With more rubber there is more grip. BMWs typically have less camber in the front to create understeer. But if you're running a stock setup on the track or autocross you are giving up speed and time as the front tires run out of grip sooner than they should. Increasing the negative camber of your E36 M3 will reduce understeer and prolong the life of your tires when used on the track. These plates simply bolt on top of the factory upper strut bearings and increase negative camber by .5 or 2 degrees, depending on the holes you chose to use. We maximized the available camber available with a stock-diameter sized spring. Vehicle height in the front will be raised by .25”. We also added material to the surface area of the mount to increase stiffness of contact area, therefore reducing the strut tower deformation and increasing the strength of the strut towers. Fixed mount camber plates are legal for many racing and autocross classes. These are the perfect camber solution when adjustable plates are not allowed in your class.",
https://www.turnermotorsport.com/p-394685-camber-plates/,Dinan Camber Plates - E82/88 E9X,394685,D160-0004,$136.95,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,"While the 1 and 3 Series models are now provided from the factory with a significant range of camber adjustment, the Dinan camber plates shift the range of the adjuster by -0.7 degree, providing for a more aggressive negative camber setting that dramatically improves grip in the turns. Dinan camber plates retain the factory bushings, eliminating negative effects on ride quality or the introduction of annoying noises that are common with adjustable camber plates.",
https://www.turnermotorsport.com/p-398342-turner-motorsport-hybrid-castercamber-plates/,"Turner Motorsport Hybrid Street/Track Camber/Caster Plates - E46 M3
...",398342,002593TMS04,$507.71,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,Building on years of building some of the most used (and talked about!) Street and Race camber plates for the E46 M3 has brought us to the next iteration of this key suspension component. Introducing the  designed exclusively for the E46 M3.,Click here for installation instructions.
https://www.turnermotorsport.com/p-401378-adjustable-camber-caster-plates-for-coilovers/,IRP Adjustable Camber/Caster Plates - E36 BMW,401378,IRPE36ACCP-1,$299.95,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,"When looking to dial in your steering geometry and alignment for reduced tire where and/or better track handling, the stock suspension is quite limited. To fix this, you can install Camber/Caster plates such as these plates from IRP. Camber/Caster plates allow for adjustment of the top position of the shock's mounting position. These slight adjustments have a huge impact on the stance of the of the wheel when driving straight down the road and when turning into a corner. With simple adjustments, you can increase the grip of the tires in hard turns, improve tread life, or even just make an alignment correction for a vehicle with a lowered ride height.",1991-1999 E36 BMW
https://www.turnermotorsport.com/p-387579-turner-motorsport-camber-plate-bushing-for-e46-m3-street-priced-each/,Turner Motorsport Camber Plate Bushing (Street) - E46 M3,387579,017803TMS03A,$39.85,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,"This is a NEW replacement black polyurethane bushing used in our E46 M3 Front Street Camber Plates. This is a custom-manufactured part for Turner Motorsport, made with our own specifications. Replacement is straight-forward but does require the camber plates to be removed from the car. Price is for each bushing.",
https://www.turnermotorsport.com/p-553873-spl-front-lower-control-arms-e9x-e8x-race-version/,SPL Parts Titanium Series Adjustable Front Lower Racing Control Arms...,553873,SPLFLCARE9X,$549.00,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,These SPL Parts Front Lower Street Control arms replace OEM Part numbers  and,*DOES NOT include headlight adjusting rod
https://www.turnermotorsport.com/p-553663-spl-titanium-series-rear-upper-links/,"SPL Parts Titanium Series Rear Upper Control Arm Set - F8X BMW
    ...",553663,SPLRUAF8X,$769.95,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,"SPL Parts is a performance suspension manufacturer that designs and tests their products all in-house here in the USA. Additionally, all materials used are sourced from American suppliers to ensure consistently high quality products. SPL Parts products are all constructed using chromoly seamless straight tubing, DOM mandrel bent tubing, and 6061 and 2024 aluminum for high strength and quality. All TIG welding and CNC machining is also done locally by professional welders and machine shops to meet exact quality standards and tolerance specifications. For anything from racing to street driven needs, SPL Parts offer an amazing line of premium quality products that are perfect to get your car back in spec.",
https://www.turnermotorsport.com/p-393368-fixed-camber-plates-e9x-m3/,Dinan Fixed Camber Plates - E9X M3,393368,D160-0003,$188.95,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,"The camber plates improve on the amount of adjustment and fine-tuning available in the front suspension to improve mechanical grip while cornering. Made to the same quality you'd expect from Dinan and BMW, they help to fine-tune the right amount of camber for Dinan springs.",2008-2013 BMW M3
https://www.turnermotorsport.com/p-265-front-fixed-camber-plates-e46-not-m3-turner-motorsport-streettrack/,Turner Motorsport Street/Track Front Fixed Camber Plates - E46 (not ...,265,TSU4680451,$156.70,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,"One of the tricks for getting your BMW to handle better is to add negative camber to the front wheels. This will put more of the tire's width in contact with the ground during cornering. With more rubber there is more grip. BMWs typically have less camber in the front to create understeer. But if you're running a stock setup on the track or autocross you are giving up speed and time as the front tires run out of grip sooner than they should.These E46 fixed camber plates are designed from knowledge gained from our highly successful racing campaigns with the E46 in the Speed World Challenge series. These plates are offset for the best camber and caster combination for racing purposes when using the stock-diameter sized springs. Camber increases to between -2.5° to -3.0°, depending on each individual car. While ride height is increased by 1/4"", the benefit of these plates far outweighs the minor ride height increase. The rate of camber change is virtually unaffected throughout the range of suspension travel, reducing the need for other geometry correction. Material has also been added to increase surface contact area therefore reducing the strut tower deformation and increasing the strength of the strut towers. Fixed mount camber plates are legal in many racing and autocross classes. These are the perfect camber solution when adjustable plates are not allowed in your class. These are a simple bolt on part for all E46 except the xi and M3 models.",
https://www.turnermotorsport.com/p-389647-front-adjustable-cambercaster-plates-e36-e39-not-m5-e46-not-m3-e60-e82-not-1m-e9x-not-m3-z3-mz3-z4-kmac-stage-2-streettrack/,KMAC Stage 2 Street/Track Front Adjustable Camber/Caster Plates - E3...,389647,192416-2L,$545.00,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,"Location: Front  Type: Street/Track, Stage 2  Bearings: main PTFE-lined pillow-ball bearing suspended in polyurethane; self-lubricating radial axial bearing/bushing in upper spring plate  Springs: includes OEM size upper spring perch, 60mm upper spring perch, and 2.5"" upper spring perch   The Stage 2 KMAC plates are a mixed track and street camber/caster plate meant to be used in a variety of suspensions and setups. Since there is less bushing than on the Stage 1, more noise and vibration will reach the driver. The adjustment design is similar to the Stage 1 with a floating mount that sets camber and caster simultaneously. This design allows maximum range of adjustment since no other hardware interferes with the adjustments. These plates can work on both coil over and stock-stype suspensions and upper spring perches are included for OEM springs, 60mm, and 2.5"" coil over springs. The upper perch assembly incorporate a self-sliding radial bushing that allows the spring to spin during its travel instead of bind. This reduces tension on the spring and helps reduce noise and spring 'popping' noises. Bearing inserts, spacers for correct articulating angles, and 3 sizes of upper nut adapters included. The urethane bushings and bearings are replaceable if they wear out. These are designed mainly for adding negative camber for improved handling and not for camber correction back to stock settings (see Stage 1 kit). Basic instructions included but professional installation is required.   Note: suspensions vary from manufacturer to manufacturer. The proper stacked height and clearances are required. K-Mac includes bearing adapters, spacers, and various top nuts but it is still the responsibility of the installer to ensure a correct and safe fitment. As with any race-derived component, additonal fabrication may be required.     2008-2012    128i 135i  6/1992-1999    318i 318is 318ti 318ic 323is 323ic 325i 325is 325ic 328i 328is 328ic M3  1999-2005    323i 323ci 325i 325ci 325xi 328i 328ci 330i 330ci 330xi  2006-2011    325i 328i 330i 335d 335i - Sedan  2006-2012    328i - Wagon  2007-2013    328i 335i 335is - Coupe  2007-2013    328i 335i - Convertible  1997-2003    525i 528i 530i 540i (not for cars with EDC)  2004-2010    525i 530i 528i 535i 545i 550i  2004-2011    645ci 650i  1997-2002    Z3 1.9 Z3 2.3 Z3 2.5i Z3 2.8 Z3 3.0i M Roadster M Coupe  2003-2008    Z4 2.5i Z4 3.0i Z4 3.0si  2009+    Z4 sDrive28i Z4 sDrive30i Z4 sDrive35i Z4 sDrive35is  2000-2003    Z8 Roadster (without EDC)",Z4 BMW
https://www.turnermotorsport.com/p-3546-rear-adjustable-cambertoe-bushings-e23-e24-83-89-e28-82-88-e32-e34-kmac-street/,"KMAC Street Rear Adjustable Camber/Toe Bushings - E23, E24 83-89, E2...",3546,193326,$269.95,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,Perfect for lowered cars that need to dial out negative camber to preserve tires. Also perfect for track cars - easily dial in toe and camber for the track for better handling. Priced per set.     E23 BMW 7 series  83-89 E24 BMW 6 series  82-88 E28 BMW 5 series  E32 BMW  7 series  E34 BMW  5series,
https://www.turnermotorsport.com/p-389668-rear-adjustable-cambertoe-bushings-e60-e63-e65-e53-x5-kmac-street/,KMAC Street Rear Adjustable Camber/Toe Bushings - E60 E63 E65 E53 X5...,389668,193726J,$380.00,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,"Perfect for lowered cars that need to dial out negative camber to preserve tires. Also perfect for track cars - easily dial in toe and camber for the track for better handling. Priced per set. Fits BMW E60 E63 E65.     2004-2010    525i 525xi 528i 528xi 530i 530xi 535i 535xi 545i 550i M5  2004+    645ci 650i M6  2002-2008    745i 745li 750i 750li 760i 760li  2000-2006    X5 3.0i, X5 4.4i, X5 4.6is, X5 4.8is",
https://www.turnermotorsport.com/p-583222-turner-adjustable-camber-plates-race-e9x-nm-rwd/,"Turner Front Adjustable Camber/Caster Plates - Race - E9x Non-M RWD,...",583222,021452TMS15,$736.93,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,"We have spent the last two decades striving for ultimate performance on the racetrack, and transferring that knowledge gained from winning races onto the street. Our line of BMW performance parts combines high quality, great value, and most importantly, superior performance and adjustability that will allow you to dial in your ride to suit your driving style and allow your BMW to live up to its full potential. These adjustable caster/camber plates are the perfect complement to stock springs or lowering springs, and allow you to compensate for a lower stance or choose a more aggressive alignment for superior handling. Design Highlights include: preserves the correct E9X RWD geometry separate sliding camber and caster adjustments maximum shock travel lightweight durable materials large surface area ease of use The Turner E9X Non-M RWD Race Camber Plates are the most advanced design on the market. These are designed specifically for E90/92 Non-M RWD - no shortcuts or cookie-cutter components. Starting with a fresh design to make these very user friendly and easy to install and set up. The front suspension has unique geometry and the strut is mounted at an angle that can put significant side loading on the strut shaft if it's not located properly. The location and angles for the main bearing were carefully engineered to allow the proper motion ratio and strut angles during adjustment. This greatly reduces bending forces on the strut itself which improves performance and longevity. By designing for only one chassis, they were able to focus on what works best in that application - proper fitment and operation without unnecessary adapters, easy-to-use camber and caster adjustments, and an intelligent modular design. Another important feature of these Camber Plates is the size of the upper plate. The plates have a very large surface area to better spread strut forces through the strut tower. A smaller upper plate, like those found on competitor's kits, will localize strut forces and contribute to strut tower deformation ('strut tower mushrooming'). This is a very important feature especially as these cars get older and spend more time on the track. Deformed strut towers are a serious performance and safety concern and our camber plates are properly designed to handle the loads. The factory strut reinforcement plates are not required with these camber plates (but you can use them if you want to). Included is a hardware kit for use both 12mm and 14mm threaded strut shafts, as well as a square or tapered seats; no additional sleeves or bearing adapters required. ​Features Include: Camber Adjustment Range: 2+ degrees without removing strut from the vehicle - Verified on alignment rack Caster adjustment range: 2.5+ degrees without removing strut from the vehicle - Verified on alignment rack Reduces ride height by less than 14mm compared to OEM Shock Pin position remains approximately the same compared to OEM Compatible with OEM style springs and spring perches Retains OE bump stop location and compatibility FK FKSSX12T Maintenance-free, PTFE lined, stainless steel spherical bearing/monoball for low friction shaft articulation Bearing utilizes lower and upper seals to prevent moisture and debris contamination for greatly improved bearing life Included are two sleeve nut pairs. One pair of M12x1.5mm sleeve nuts and one pair of M14x1.5mm sleeve nuts. Wide plate assembly offers excellent load distribution to address concerns with strut tower deformation",
https://www.turnermotorsport.com/p-21493-turner-motorsport-camber-arm-rod-end-replacement-for-e36-e46-z4/,"Turner Motorsport Camber Arm Rod End (Replacement) - E36, E46, Z4
 ...",21493,SJM10T,$64.94,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,"Our Rod-End Camber Arms deliver the ultimate in precise camber adjustments and a free-motion design, thanks to the finest rod-end bearings available. We use high-quality stainless, PTFE-lined bearing joints made by the best manufacturers in the business. These bearings are self-lubricating with a PTFE fabric liner for long life and quiet operation. The bodies and threads are heat treated stainless steel. Without spending hundreds of dollars per bearing, these are the best on the market.   Over time, and depending on use and application, the bearing can develop play which does not adversely affect the performance but will make a ""clicking"" noise. We have a spec tolerance of .015"" before recommending replacement. The bearing itself will continue to rotate freely and the camber arm will function as normal. But should you want to replace the rod-end because of the noise, or to meet track inspection requirements, we offer this replacement end. As far as we know this rod-end fits only our BMW rear camber arms and no other brand, although it may have other applications. Price is per rod-end.     1992-1998    318i 318is 318ic 323is 323ic 325i 325is 325ic 328i 328is 328ic M3  1999-2005    323i 323ci 325i 325ci 328i 328ci 330i 330ci M3  2003-2008    Z4 2.5i Z4 3.0i Z4 3.0si Z4 M Roadster M Coupe",
https://www.turnermotorsport.com/p-582353-adjustable-rear-cambertoe-bushings/,Adjustable Rear Camber/Toe Bushings,582353,192026G,$320.00,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,,
https://www.turnermotorsport.com/p-401381-adjustable-camber-caster-plates-for-standart-springs/,IRP Adjustable Camber/Caster Plates - E46 BMW,401381,IRPE46ACCP-2,$289.95,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,"When looking to dial in your steering geometry and alignment for reduced tire where and/or better track handling, the stock suspension is quite limited. To fix this, you can install Camber/Caster plates such as these plates from IRP. Camber/Caster plates allow for adjustment of the top position of the shock's mounting position. These slight adjustments have a huge impact on the stance of the of the wheel when driving straight down the road and when turning into a corner. With simple adjustments, you can increase the grip of the tires in hard turns, improve tread life, or even just make an alignment correction for a vehicle with a lowered ride height.",1999-2006 E46 BMW
https://www.turnermotorsport.com/p-401221-camber-caster-plates/,TC Kline Racing Camber Caster Plates - F87 M2,401221,TCKF87CP,$518.00,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,One of the tricks for getting your BMW to handle better is to add negative camber to the front wheels. This will put more of the tire's width in contact with the ground during cornering. With more rubber there is more grip. BMWs typically have less camber in the front to create understeer. But if you're running a stock setup on the track or autocross you are giving up speed and time as the front tires run out of grip sooner than they should.,
https://www.turnermotorsport.com/p-3553-front-fixed-camber-plates-e24-e28-e30-turner-motorsport-streettrack/,"Turner Motorsport Street/Track Front Fixed Camber Plates - E24, E28,...",3553,TSU3080459,$158.95,https://www.turnermotorsport.com/c-64-bmw-camber-caster-kits-kmac-vorshlag-turner#,"One of the tricks for getting your BMW to handle better is to add negative camber to the front wheels. This will put more of the tire's width in contact with the ground during cornering. With more rubber there is more grip. BMWs typically have less camber in the front to create understeer. But if you're running a stock setup on the track or autocross you are giving up speed and time as the front tires run out of grip sooner than they should.These fixed steel camber plates for your E30/E24/E28 will add 3/4 degree of negative camber and will reduce understeer during hard cornering and save the outside edge of your tire. These plates mount to the top of the upper strut bearing and relocate the top of the strut further in. Combine these with the BMW offset upper strut bearings for even more negative camber. These are the perfect camber solution when adjustable plates are not allowed in your class. We used these in our ultra-successful J-Stock suspension as they maximize the available camber in the tire well when using the large, stock-diameter springs.",
