product-img-link href,cleanDesc,part-info,part-info 2,price,starting-at,wishlist-label href,short-description
https://www.turnermotorsport.com/p-390639-e90-schroth-quick-fit-harnesses/,E90 Schroth Quick Fit Harnesses,390639,SCR16-E90,$245.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,There are many benefits to installing harnesses in your E90 -
https://www.turnermotorsport.com/p-390805-e46-schroth-quick-fit-pro-harnesses/,E46 Schroth Quick Fit Pro Harnesses,390805,SCR18-E46,$345.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,There are many benefits to installing harnesses in your E46 -
https://www.turnermotorsport.com/p-589469-schroth-profi-ii-asm-racing-harness-red-left-side/,Schroth Profi II ASM Racing Harness - Red - Left Side,589469,SR-20201-N,$355.00,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"The Profi II ASM is designed to be used as a four-point system. For this reason it is perfect for use in Driver Education cars or any other application where stock seats are retained. A seat that was not originally designed for use with a racing restraint should never be modified to accept a sub strap. The Profi II ASM incorporates Schroth's legendary ASM (Anti-SubMarining) technology that is the only thing like it on the market. ASM is an extra fold of material sewn into the right shoulder belt that elongates at a different rate than the outboard belt. This allows your upper torso to twist slightly. On the rebound phase, your torso is planted firmly back in the seat rather than allowed to slide under the lap belt. The Profi II ASM shoulder is only available in 3"" width but is still suitable for use with a Forward Neck Restraint such as a HANS device You can add a dual sub strap to make this belt into a 6 point at any time. Schroth has recently tested this harness with a HANS device, and the results were great. So you can in fact use this harness with a HANS device. Another feature unique to the Profi Series 2"" lap belts is the ""Flexi Belt"". The End Fittings and Cam Latches are wrapped into the harness, making it so that the lap belt can be changed from a Pull-Up configuration to a Pull-Down. This allows you to set the belt up just the way you want it for your specific situation. It also allows for Bolt In brackets to be wrapped in for the lap belts if needed. Snap-in brackets come standard on the laps. The Shoulders come ready to wrap around a roll bar. Snap-in or Bolt-in attachments can be bought separately. The Lap Belts come with Snap-in Attachments. Bolt-in brackets can be wrapped in if necessary."
https://www.turnermotorsport.com/p-390804-e82-coupe-schroth-quick-fit-pro-harnesses/,E82 Coupe Schroth Quick Fit Pro Harnesses,390804,SCR18-E82,$365.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,There are many benefits to installing harnesses in your E82 -
https://www.turnermotorsport.com/p-391750-schroth-rallye-4-harness/,Schroth Rallye 4 Harness,391750,SR1610,$189.95,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,There are many benefits to installing harnesses in your BMW -
https://www.turnermotorsport.com/p-589466-schroth-profi-ii-asm-racing-harness-black-left-side/,Schroth Profi II ASM Racing Harness - Black - Left Side,589466,SR-20001-N,$355.00,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"The Profi II ASM is designed to be used as a four-point system. For this reason it is perfect for use in Driver Education cars or any other application where stock seats are retained. A seat that was not originally designed for use with a racing restraint should never be modified to accept a sub strap. The Profi II ASM incorporates Schroth's legendary ASM (Anti-SubMarining) technology that is the only thing like it on the market. ASM is an extra fold of material sewn into the right shoulder belt that elongates at a different rate than the outboard belt. This allows your upper torso to twist slightly. On the rebound phase, your torso is planted firmly back in the seat rather than allowed to slide under the lap belt. The Profi II ASM shoulder is only available in 3"" width but is still suitable for use with a Forward Neck Restraint such as a HANS device You can add a dual sub strap to make this belt into a 6 point at any time. Schroth has recently tested this harness with a HANS device, and the results were great. So you can in fact use this harness with a HANS device. Another feature unique to the Profi Series 2"" lap belts is the ""Flexi Belt"". The End Fittings and Cam Latches are wrapped into the harness, making it so that the lap belt can be changed from a Pull-Up configuration to a Pull-Down. This allows you to set the belt up just the way you want it for your specific situation. It also allows for Bolt In brackets to be wrapped in for the lap belts if needed. Snap-in brackets come standard on the laps. The Shoulders come ready to wrap around a roll bar. Snap-in or Bolt-in attachments can be bought separately. The Lap Belts come with Snap-in Attachments. Bolt-in brackets can be wrapped in if necessary."
https://www.turnermotorsport.com/p-589471-schroth-profi-ii-asm-racing-harness-red-right-side/,Schroth Profi II ASM Racing Harness - Red - Right Side,589471,SR-25201-N,$355.00,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"The Profi II ASM is designed to be used as a four-point system. For this reason it is perfect for use in Driver Education cars or any other application where stock seats are retained. A seat that was not originally designed for use with a racing restraint should never be modified to accept a sub strap. The Profi II ASM incorporates Schroth's legendary ASM (Anti-SubMarining) technology that is the only thing like it on the market. ASM is an extra fold of material sewn into the right shoulder belt that elongates at a different rate than the outboard belt. This allows your upper torso to twist slightly. On the rebound phase, your torso is planted firmly back in the seat rather than allowed to slide under the lap belt. The Profi II ASM shoulder is only available in 3"" width but is still suitable for use with a Forward Neck Restraint such as a HANS device You can add a dual sub strap to make this belt into a 6 point at any time. Schroth has recently tested this harness with a HANS device, and the results were great. So you can in fact use this harness with a HANS device. Another feature unique to the Profi Series 2"" lap belts is the ""Flexi Belt"". The End Fittings and Cam Latches are wrapped into the harness, making it so that the lap belt can be changed from a Pull-Up configuration to a Pull-Down. This allows you to set the belt up just the way you want it for your specific situation. It also allows for Bolt In brackets to be wrapped in for the lap belts if needed. Snap-in brackets come standard on the laps. The Shoulders come ready to wrap around a roll bar. Snap-in or Bolt-in attachments can be bought separately. The Lap Belts come with Snap-in Attachments. Bolt-in brackets can be wrapped in if necessary."
https://www.turnermotorsport.com/p-589470-schroth-profi-ii-asm-racing-harness-black-right-side/,Schroth Profi II ASM Racing Harness - Black - Right Side,589470,SR-25001-N,$355.00,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"The Profi II ASM is designed to be used as a four-point system. For this reason it is perfect for use in Driver Education cars or any other application where stock seats are retained. A seat that was not originally designed for use with a racing restraint should never be modified to accept a sub strap. The Profi II ASM incorporates Schroth's legendary ASM (Anti-SubMarining) technology that is the only thing like it on the market. ASM is an extra fold of material sewn into the right shoulder belt that elongates at a different rate than the outboard belt. This allows your upper torso to twist slightly. On the rebound phase, your torso is planted firmly back in the seat rather than allowed to slide under the lap belt. The Profi II ASM shoulder is only available in 3"" width but is still suitable for use with a Forward Neck Restraint such as a HANS device You can add a dual sub strap to make this belt into a 6 point at any time. Schroth has recently tested this harness with a HANS device, and the results were great. So you can in fact use this harness with a HANS device. Another feature unique to the Profi Series 2"" lap belts is the ""Flexi Belt"". The End Fittings and Cam Latches are wrapped into the harness, making it so that the lap belt can be changed from a Pull-Up configuration to a Pull-Down. This allows you to set the belt up just the way you want it for your specific situation. It also allows for Bolt In brackets to be wrapped in for the lap belts if needed. Snap-in brackets come standard on the laps. The Shoulders come ready to wrap around a roll bar. Snap-in or Bolt-in attachments can be bought separately. The Lap Belts come with Snap-in Attachments. Bolt-in brackets can be wrapped in if necessary."
https://www.turnermotorsport.com/p-390798-e90-sedan-schroth-quick-fit-pro-harnesses/,E90 Sedan Schroth Quick Fit Pro Harnesses,390798,SCR18-E90,$745.95,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,There are many benefits to installing harnesses in your E90 -
https://www.turnermotorsport.com/p-396282-clip-in-harness-mount-passenger/,Brey-Krause Clip in Harness mount - Passenger,396282,R-9288,$88.14,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,This Mount is bolts to the OE lap belt mount on the passenger side to provide a clip in point for clip in style harness's.
https://www.turnermotorsport.com/p-1211234-5-6-point-anti-submarine-bracket/,PSDesigns 5-6 Point Anti-Submarine Bracket - Black,1211234,ANTI-SUBBLACK,$44.45,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Provides a secure anchor location for your 5 or 6 point harness submarine belts without the need to cut the chassis to install eye bolts. For use with Lightweight style Floor Mounts from VAC, Macht Schnell, PSDesigns Made from extremely strong and durable laser cut 4mm thick 304 Stainless Steel. Features: Compatible with all 5-point and 6-point harnesses Includes all required hardware (2 High tensile Eyebolts, 2 High tensile 7/16 UNF nuts, and 2 High tensile M8 flanged button head allen bolts) Bolt-in installation (bracket bolts under the floor mounts for extra safety) One Bracket required per seat/Harness. PSDesigns is an enthusiast based company that specializes in niche performance upgrades. From intake conversions to handling upgrades, they have innovated and tested in real world environments to bring you high performance components."
https://www.turnermotorsport.com/p-399061-ring-bolts-for-harness-mounts-6x/,6 Ring bolts for Harness Mounts - M4,399061,RKPRINGBOLTS-GTS,$144.00,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"RKP's ring bolts work in conjunction with their harness mounts, allowing you to mount GTS racing harnesses in your M4."
https://www.turnermotorsport.com/p-338505-seatbelt-4-point-race-harness-receptacles-macht-schnell/,Seatbelt 4-point Race Harness Receptacles - Macht Schnell,338505,79.12.15X,$125.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"If you're going to use a 4 point racing harness with your racing or sport seat and don't want to drill through your floor and carpet, these harness adapter plates are perfect*. These sandwich in between your slider and seat bracket for a strong and secure mounting point. They are made from high-strength steel and powedercoated in stealthy black. Choose from a bolt-in or clip-in style harness end. These will only work with the Macht Schnell floor mounts.   * - note that most racing harness manufacturers will advise that drilling through the floor is the best method for mounting harnesses. This allows you to locate the mount in the ideal location and angle to fit your driving position. The proper installation is paramount to ensure the harness works correctly in an impact.   Sold per seat.     2008-2012    128i 135i 1M Coupe  1992-1998    318i 318is 318ti 323is 325i 325is 328i 328is M3  1999-2005    323i 323ci 325i 325ci 325xi 328i 328ci 330i 330ci 330xi M3 (not convertibles)  2006-2011    325i 325xi 328i 328xi 328i xDrive 330i 330xi 335d 335i 335xi 335i xDrive M3 - Sedan  2006-2012    325xi 328i 328xi 328i xDrive - Wagon  2007-2013    328i 328xi 328i xDrive 335i 335is 335xi 335i xDrive M3 - Coupe  2003-2008    Z4 2.5i Z4 3.0i Z4 3.0si Z4 M Roadster M Coupe"
https://www.turnermotorsport.com/p-552836-ece-approved-3-point-clubman-belt/,Sabelt ECE Approved 3-Point Clubman Belt,552836,SACB6,$140.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Sabelt is a global leader in development and manufacture of original equipment car seats, seat belts, and motorsport products for racing activities. Through advanced and extensive crash test simulation, they are able to offer products that are proven to achieve the highest level of performance and safety."
https://www.turnermotorsport.com/p-399094-schroth-f82-m4-gts-6-point-harness-oem-bmw/,Schroth 6-Point Harness (OEM BMW) - F82 M4 GTS,399094,72118067812,$960.00,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,These 6 point harnesses will keep you planted in your seat through the corners - it is another step towards making your M4 look and feel more like a GTS.
https://www.turnermotorsport.com/p-552640-fia-approved-racing-harness/,Sabelt FIA Approved GT Racing Harness,552640,SAFIACFC1,$550.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,
https://www.turnermotorsport.com/p-552660-fia-approved-6-point-saloon-rally-racing-harness/,Sabelt FIA Approved 6-Point Saloon Rally Racing Harness,552660,SAFIACCS1,$370.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Sabelt FIA approved racing harnesses are designed in a variety of configurations to suit your exact need and vehicle. Found in some of the fastest competition vehicles in the world, you can rest assured that you're being held securely by some of the finest belts available. Made by hand in Italy, quality and consistency are second to none. Whether you choose a four or six point, with aluminum or steel hardware each belt is designed to hold up to the rigors of the racetrack and to perform flawlessly in the event of a collision."
https://www.turnermotorsport.com/p-559179-eyebolts-and-plates-eye-bolt-back-plate-65-mm-x-65-mm-x-3-mm-716unf-thread-welded-nut-40-mm2/,Sabelt Eye-Bolt Back Plate,559179,CCMI0016,$6.00,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Eye-Bolt Back Plate 65 mm X 65 mm X 3 mm 7/16"" UNF Thread Welded Nut, 40 mm"
https://www.turnermotorsport.com/p-403276-dragster-u-style-4-point-camlock-racing-harness/,RaceQuip Dragster 4 Point U-Style Camlock Racing Harness - SFI 16.1 ...,403276,RQDRUCAMLOCK,$141.95,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,RaceQuip Dragster U Style Camlock Harness Sets feature a durable aluminum cam buckle with an activation lever that points downward. The Sportsman cam utilizes a 45˚(right or left) unlatch movement to prevent accidental opening and the precise spring pressure provides a positive feel. The top shoulder strap is one continuous strap that mounts to a rail type dragster chassis.
https://www.turnermotorsport.com/p-559198-eyebolts-and-plates-eye-bolt-metric-m10-x-151-thread-length-23-mm-88/,"Sabelt Metric Eyebolt - M10 X 1.51 Thread Length 23 mm, 8.8.
      ...",559198,CCMI0023,$6.00,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,M10 X 1.51
https://www.turnermotorsport.com/p-552661-fia-approved-6-point-saloon-rally-racing-harness/,Sabelt FIA Approved 6-Point Saloon Rally Racing Harness,552661,SAFIACCS2,$295.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Sabelt FIA approved racing harnesses are designed in a variety of configurations to suit your exact need and vehicle. Found in some of the fastest competition vehicles in the world, you can rest assured that you're being held securely by some of the finest belts available. Made by hand in Italy, quality and consistency are second to none. Whether you choose a four or six point, with aluminum or steel hardware each belt is designed to hold up to the rigors of the racetrack and to perform flawlessly in the event of a collision."
https://www.turnermotorsport.com/p-552658-fia-approved-6-point-saloon-rally-racing-harness/,Sabelt FIA Approved 6-Point Saloon Rally Racing Harness,552658,SAFIACCA3,$460.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Sabelt FIA approved racing harnesses are designed in a variety of configurations to suit your exact need and vehicle. Found in some of the fastest competition vehicles in the world, you can rest assured that you're being held securely by some of the finest belts available. Made by hand in Italy, quality and consistency are second to none. Whether you choose a four or six point, with aluminum or steel hardware each belt is designed to hold up to the rigors of the racetrack and to perform flawlessly in the event of a collision."
https://www.turnermotorsport.com/p-559196-eyebolts-and-plates-westfield-50-mm-long-716-88/,Westfield Eyebolt,559196,CCMI0017,$7.50,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,Length - 50 mm. Long
https://www.turnermotorsport.com/p-403272-sportsman-5-6-point-camlock-racing-harness/,RaceQuip Sportsman 5-Point and 6-Point Camlock Racing Harnesses - SF...,403272,RQSPCAMLOCK,$141.95,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,RaceQuip Sportsman Camlock Harness Sets feature a durable aluminum cam buckle with an activation lever that points downward. The Sportsman cam utilizes a 45˚(right or left) unlatch movement to prevent accidental opening and the precise spring pressure provides a positive feel.
https://www.turnermotorsport.com/p-637194-camlock-6-point-pull-down-racing-harness-black/,Camlock 6-Point Pull-Down Racing Harness - Black,637194,851001,$253.95,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,
https://www.turnermotorsport.com/p-403240-hanshnr-5-point-latch-and-link-racing-harness/,RaceQuip 5 Point Latch And Link HANS/HNR Racing Harness - SFI 16.1 A...,403240,RQ5PTHANSHNR,$91.95,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Racing harnesses are required at any respectable track or strip, but they tend to run upwards of hundreds of dollars. RaceQuip designs and builds safety equipment for just this issue! Since 1975, RaceQuip has been building some of the highest quality racing safety gear on the market. Their high quality and low cost safety gear is the result of wanting to provide ""The Best Value in Safety"", that keeps drivers safe without draining their wallet."
https://www.turnermotorsport.com/p-559195-eyebolts-and-plates-standard-eye-bolt-diam-716unf-thread-length-23-mm-25-mm-tot-88/,Standard Eye-Bolt,559195,407005,$7.00,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Diameter -  7/16"" UNF"
https://www.turnermotorsport.com/p-552830-ece-approved-4-point-clubman-belt/,Sabelt ECE Approved 4-Point Clubman Belt,552830,SACB1,$150.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Sabelt is a global leader in development and manufacture of original equipment car seats, seat belts, and motorsport products for racing activities. Through advanced and extensive crash test simulation, they are able to offer products that are proven to achieve the highest level of performance and safety."
https://www.turnermotorsport.com/p-552834-ece-approved-3-point-clubman-belt/,Sabelt ECE Approved 3-Point Clubman Belt,552834,SACB4,$170.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Sabelt is a global leader in development and manufacture of original equipment car seats, seat belts, and motorsport products for racing activities. Through advanced and extensive crash test simulation, they are able to offer products that are proven to achieve the highest level of performance and safety."
https://www.turnermotorsport.com/p-399060-rkp-m4-gts-harness-mounts/,RKP GTS Harness Mounts - F82 M4,399060,RKP-F82GTS-HM,$695.00,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"When adding GTS harnesses to your M4, harness mounts secure your ring bolts to the chassis for harness mounting."
https://www.turnermotorsport.com/p-589822-schroth-xlt-2x2-racing-harness-black/,Schroth Profi XLT 2x2 Racing Harness - Black,589822,SR-94580-0,$549.00,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"The Profi XLT 2x2 is a super-lightweight WRC inspired 6-point profits harness. The Profi XLT 2x2 features Frontal Head Restraint (FHR) specific 2” shoulder belts, 2"" Profi XLT lap belts, and a T-bar non adjustable sub strap. Shoulders and sub strap hardware is wrapped in. The shoulders come ready to be wrapped around a roll-bar and do not have end fittings. The FHR specific shoulder belts are designed to make FHR use safer and more comfortable. The full 2"" shoulder webbing fits perfecting on a FHR device, creating optimal force distribution on the surface of the device. How did they make the XLT lighter? The Profi XLT 2x2 utilizes light weight latches that click into the cam, light weight (B19) snap in lap hardware and a non adjustable sub strap intended to wrap to a bar. Lap belts come with snap-in attachments. The shoulders and sub strap come ready to be wrapped around a roll-bar. Snap or bolt in attachments can be purchased separately for shoulders and sub strap. FHR specific 2” shoulder belts 2” Profi XLT Pull Lap Belts Light weight latches for cam Light weight snap in lap hardware T-bar non adjustable Sub Strap Rotary Cam Lock Homologation: FIA 8853-2016"
https://www.turnermotorsport.com/p-552657-fia-approved-6-point-saloon-racing-harness/,Sabelt FIA Approved 6-Point Saloon Racing Harness,552657,SAFIACCA2,$460.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Sabelt FIA approved racing harnesses are designed in a variety of configurations to suit your exact need and vehicle. Found in some of the fastest competition vehicles in the world, you can rest assured that you're being held securely by some of the finest belts available. Made by hand in Italy, quality and consistency are second to none. Whether you choose a four or six point, with aluminum or steel hardware each belt is designed to hold up to the rigors of the racetrack and to perform flawlessly in the event of a collision."
https://www.turnermotorsport.com/p-403222-race-quip-harness-pads-color-black/,Race-Quip Black Racing Harness Pads,403222,767001,$17.95,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"RaceQuip harness pads are made with flame retardant foam, covered with fire retardant Pyrovatex® and feature easy on/easy off hook and loop attachment. Designed for use with both 2"" and 3"" wide belts. Available in black only."
https://www.turnermotorsport.com/p-552831-fia-approved-6-point-saloon-rally-racing-harness/,Sabelt FIA Approved 6-Point Saloon Rally Racing Harness,552831,SAFIACCS3,$295.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Sabelt FIA approved racing harnesses are designed in a variety of configurations to suit your exact need and vehicle. Found in some of the fastest competition vehicles in the world, you can rest assured that you're being held securely by some of the finest belts available. Made by hand in Italy, quality and consistency are second to none. Whether you choose a four or six point, with aluminum or steel hardware each belt is designed to hold up to the rigors of the racetrack and to perform flawlessly in the event of a collision."
https://www.turnermotorsport.com/p-552835-ece-approved-3-point-clubman-belt/,Sabelt ECE Approved 3-Point Clubman Belt,552835,SACB5,$165.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Sabelt is a global leader in development and manufacture of original equipment car seats, seat belts, and motorsport products for racing activities. Through advanced and extensive crash test simulation, they are able to offer products that are proven to achieve the highest level of performance and safety."
https://www.turnermotorsport.com/p-552659-fia-approved-6-point-formula-style-racing-harness/,Sabelt FIA Approved 6-Point Formula Style Racing Harness,552659,SAFIACCA4,$395.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Sabelt FIA approved racing harnesses are designed in a variety of configurations to suit your exact need and vehicle. Found in some of the fastest competition vehicles in the world, you can rest assured that you're being held securely by some of the finest belts available. Made by hand in Italy, quality and consistency are second to none. Whether you choose a four or six point, with aluminum or steel hardware each belt is designed to hold up to the rigors of the racetrack and to perform flawlessly in the event of a collision."
https://www.turnermotorsport.com/p-552645-fia-approved-6-point-gt-saloon-racing-harness/,Sabelt FIA Approved 6-Point GT Saloon Racing Harness,552645,SAFIACCA1,$495.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Sabelt FIA approved racing harnesses are designed in a variety of configurations to suit your exact need and vehicle. Found in some of the fastest competition vehicles in the world, you can rest assured that you're being held securely by some of the finest belts available. Made by hand in Italy, quality and consistency are second to none. Whether you choose a four or six point, with aluminum or steel hardware each belt is designed to hold up to the rigors of the racetrack and to perform flawlessly in the event of a collision."
https://www.turnermotorsport.com/p-552833-ece-approved-4-point-clubman-belt/,Sabelt ECE Approved 4-Point Clubman Belt,552833,SACB3,$170.00,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Sabelt is a global leader in development and manufacture of original equipment car seats, seat belts, and motorsport products for racing activities. Through advanced and extensive crash test simulation, they are able to offer products that are proven to achieve the highest level of performance and safety."
https://www.turnermotorsport.com/p-403285-fia-approved-pull-up-hanshnr-camlock-racing-harness-sets/,RaceQuip Pull Up HANS/HNR Camlock Racing Harness Sets - FIA 8853/98 ...,403285,RQFIASFICAMLOCK,$253.95,Starting at,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,"Racing harnesses are required at any respectable track or strip, but they tend to run upwards of hundreds of dollars. RaceQuip designs and builds safety equipment for just this issue! Since 1975, RaceQuip has been building some of the highest quality racing safety gear on the market. Their high quality and low cost safety gear is the result of wanting to provide ""The Best Value in Safety"", that keeps drivers safe without draining their wallet."
https://www.turnermotorsport.com/p-559199-eyebolts-and-plates-eye-bolt-back-plate-50-x-25-mm-6-mm-thick-716unf-thread/,Eye Bolt Back Plate,559199,SB/2049,$3.00,,https://www.turnermotorsport.com/c-466-bmw-harnesses-harness-accessories#,50 X 25 mm
