web-scraper-order,web-scraper-start-url,category,category-href,name
"1632378471-1625","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","C2G 6-Outlet Surge Suppressor with (6) 1ft Outlet Saver Power Extension Cords - ...4.8 out of 5 stars. 5 reviews"
"1632378471-1766","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Belkin® Wall-Mounted Surge Protector With 6 Rotating Outlets3.0 out of 5 stars. 4 reviews"
"1632378471-1772","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Tripp Lite Surge Protector Power Strip 120V 8 Outlet RJ11 6' Cord 2160 Joule - 8...5.0 out of 5 stars. 2 reviews"
"1632378471-1695","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Fellowes Ten-Outlet Metal Split Surge Protector0.0 out of 5 stars."
"1632378565-2312","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","Accell Power Dot Office - Surge protector - AC 120 V - 1800 Watt - output connec...0.0 out of 5 stars."
"1632378565-2124","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","Hoffman Grounded Outdoor Extension Cord, 100', Yellow, USW741000.0 out of 5 stars."
"1632378471-1786","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Belkin® 8-Outlet Surge Protector With 6' Power Cord With Telephone Protection0.0 out of 5 stars."
"1632378565-2305","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","C2G 6ft Power Extension Cord - 18 AWG - NEMA 5-15P to NEMA 5-15R - Extend your p...5.0 out of 5 stars. 3 reviews"
"1632378565-2234","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","Tripp Lite 3ft Computer Power Extension Cord 10A 18 AWG C14 to C13 White 3' - Fo...0.0 out of 5 stars."
"1632378471-1602","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","CyberPower CSP708T Professional 7 - Outlet Surge with 1650 J - Clamping Voltage ...0.0 out of 5 stars."
"1632378471-1547","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","APC® Essential SurgeArrest 6-Outlet Surge Protector, 25' Cord, Black, PE6255.0 out of 5 stars. 1 review"
"1632378565-2276","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","Tripp Lite 3ft Heavy Duty Power Extension Cord 15A 14 AWG C14 C13 White 3' - For...0.0 out of 5 stars."
"1632378471-1674","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Minuteman SlimLine MMS664S 6-Outlets Surge Suppressor - 6 x AC Power - 1800 VA -...0.0 out of 5 stars."
"1632378471-1430","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Tripp Lite Surge Protector Power Strip 120V 6 Outlet 8' Cord 990 Joule Flat Plug..."
"1632378471-1876","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Tripp Lite Power Strip 120V 5-15R 8 Outlet 10' Cord 24"" Length Vertical - NEMA 5...0.0 out of 5 stars."
"1632378471-1454","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","APC SurgeArrest 6-Outlet 2-USB Wall-Mounted Surge Protector, White, P6WU2"
"1632378471-1730","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Tripp Lite Surge Protector Power Strip 120V 6 Outlet 6' Cord 790 Joule TAA GSA4.9 out of 5 stars. 79 reviews"
"1632378565-2141","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","QVS 3-Outlet 3-Prong 10ft Power Extension Cord - 3-prong - 3 x AC Power - 10 ft ...5.0 out of 5 stars. 1 review"
"1632378471-1791","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Innovera 8-Outlets Surge Suppressor - 8 - 2160 J0.0 out of 5 stars."
"1632378471-1933","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Tripp Lite Safe-IT Power Strip Medical Hospital Grade Antimicrobial UL 60601-1 4...0.0 out of 5 stars."
"1632378471-1515","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","GE 1875W Six Outlets Three Wire Power Strip - 6 - 3ft5.0 out of 5 stars. 1 review"
"1632378471-1825","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Tripp Lite Power Strip Metal 120V 5-15R Right Angle 6 Outlet 15' Cord - NEMA 5-1...5.0 out of 5 stars. 3 reviews"
"1632378565-2226","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","C2G 8ft 18 AWG Coiled Hospital Grade Power Cord (NEMA 5-15P to IEC320C13) - Blac...5.0 out of 5 stars. 1 review"
"1632378471-1586","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Belkin F9P609-05R-DP 6-Outlets Power Strip - 6 x AC Power - 5 ft Cord - 24 A Cur...2.0 out of 5 stars. 2 reviews"
"1632378471-1936","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","CyberPower CSB100W Essential 1 - Outlet Surge with 900 J - Clamping Voltage 800V...0.0 out of 5 stars."
"1632378471-1899","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Tripp Lite Waber Industrial Power Strip 4 outlet 6' Cord Locking Switch Cover - ...4.5 out of 5 stars. 2 reviews"
"1632378565-2162","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","QVS Power Extension Cord - Power strip - AC 125 V - 1625 Watt - input: NEMA 5-15...0.0 out of 5 stars."
"1632378471-1728","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","APC SurgeArrest Home/Office 8-Outlets Surge Suppressor - Receptacles: 8 x NEMA 5...4.8 out of 5 stars. 15 reviews"
"1632378471-1488","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","APC® SurgeArrest Performance Surge Suppressor Surge Strip, 11 outlets4.7 out of 5 stars. 15 reviews"
"1632378471-1748","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","TP-Link Kasa Smart Wi-Fi Power Strip - 3-prong - 6 x AC Power, 3 x USB - 15 A Cu...5.0 out of 5 stars. 3 reviews"
"1632378471-1523","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Compucessory 6-Outlet Power Strip, 6' Cord, Gray0.0 out of 5 stars."
"1632378565-2286","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","APC 15 Feet Power Extension Cable For Smart-UPS RT 192 VDC External Battery Pack...0.0 out of 5 stars."
"1632378565-2346","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","Tripp Lite Power Extension Cord 18 AWG 10A NEMA 5-15R to NEMA 5-15P 12ft 12' - 1...0.0 out of 5 stars."
"1632378565-2289","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","Tripp Lite 6ft Heavy Duty Power Extension Cord 15A 14 AWG C14 C13 Orange 6' - Fo...0.0 out of 5 stars."
"1632378471-1884","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Tripp Lite Isobar Premium Surge Suppressor, 8-Outlet, 12' Cord4.9 out of 5 stars. 89 reviews"
"1632378471-1570","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Tripp Lite Protect It 10-Outlet Surge Protector, 8' Cord, Black4.9 out of 5 stars. 88 reviews"
"1632378471-1927","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","APC by Schneider Electric AV C Type 10 Outlet Power Saving Power Filter, 120V - ...5.0 out of 5 stars. 5 reviews"
"1632378565-2350","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","Star Tech.com 12in 4 Pin Fan Power Extension Cable - Extend the connection dista...0.0 out of 5 stars."
"1632378471-1717","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Belkin® Home/Office Surge Suppressor, 12 Outlet3.6 out of 5 stars. 7 reviews"
"1632378471-1814","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Fellowes® 7-Outlet Metal Surge Protector, 6' Cord, Black/Silver, FEL990810.0 out of 5 stars."
"1632378565-2136","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","QVS 3-Outlet 3-Prong 25ft Power Extension Cord - For Computer - 120 V AC / 13 A ...0.0 out of 5 stars."
"1632378565-2333","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","Tripp Lite Power Extension Cord Cable C14 to Locking C13 M/F 18 AWG 10A 3ft - Fo...0.0 out of 5 stars."
"1632378565-2269","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","C2G 6ft Power Extension Cord - 18 AWG - IEC320C14 to IEC320C13 - Extend the leng...5.0 out of 5 stars. 1 review"
"1632378471-1563","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","APC® Home Office SurgeArrest 12-Outlet And 2-USB Surge Protector, 6' Cord, Black...4.8 out of 5 stars. 21 reviews"
"1632378565-2237","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","Tripp Lite 15ft Hospital Medical Power Extension Cord 5-15P 5-15R 13A Gray - 125...0.0 out of 5 stars."
"1632378471-1601","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Tripp Lite Protect It! PS5G3USB 5-Outlets Power Strip - French - 5 x Type F (Sch...0.0 out of 5 stars."
"1632378565-2206","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","C-Line Lay-Flat Power Extension and Cord Cover - 10 Ft. Length, 1/PK, 791010.0 out of 5 stars."
"1632378471-1709","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Tripp Lite PS-606-HG Power Strip"
"1632378471-1853","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","APC® ProtectNet Analog/DSL Phone Line Surge Suppressor, Beige5.0 out of 5 stars. 1 review"
"1632378471-1889","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Tripp Lite Surge Protector Power Strip 120V 7 Outlet 6' Cord 1080 Joule - 7 x NE...4.8 out of 5 stars. 5 reviews"
"1632378471-1736","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","CyberPower PS205U Power Stations 2 Outlet Power Station - 5 ft, NEMA 5-15P Plug ...0.0 out of 5 stars."
"1632378471-1863","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","Tripp Lite Travel Surge 3 Outlet USB Charger Tablet Smartphone Ipad Iphone - 3 x...4.6 out of 5 stars. 8 reviews"
"1632378565-2176","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","Woods 6 Outlet 6' Metal Yellow Jacket Strip - 6 x AC Power - 6 ft Cord - 125 V A...5.0 out of 5 stars. 1 review"
"1632378471-1455","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","APC SurgeArrest Surge Protector, 6-Outlet, 6' Cord, White, PE66W"
"1632378565-2358","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","QVS Single-Port Power Adaptor with Lighted On/Off Switch - Power strip - AC 125 ...0.0 out of 5 stars."
"1632378471-1707","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Power & Surge Strips","https://www.officedepot.com/a/browse/power-and-surge-strips/N=5+1462104/","6 Outlet Basic Surge Protector - 6 x AC Power - 450 J1.0 out of 5 stars. 1 review"
"1632378565-2243","https://www.officedepot.com/a/browse/power-and-surge-protectors/N=5+1462102/","Extension Cords","https://www.officedepot.com/a/browse/extension-cords/N=5+1462103/","Tripp Lite Hospital-Grade Power Cord, NEMA 5-20P to C19 - Heavy Duty, Green Dot,...0.0 out of 5 stars."
