web-scraper-order,web-scraper-start-url,cat,cat-href,subcat,subcat-href,name
1632387188-5336,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,"Ativa™ 10,000 mAh Power Bank For Use With Mobile Devices, Black, KP10000-014.8 out of 5 stars. 63 reviews"
1632387017-4496,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Screen Protectors   (129),https://www.officedepot.com/a/browse/cell-phone-screen-protectors/N=5+509800/,OtterBox Amplify - Screen protector for cellular phone - glass - 2-way - clear -...
1632387017-4534,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Screen Protectors   (129),https://www.officedepot.com/a/browse/cell-phone-screen-protectors/N=5+509800/,"Kyasi Gladiator Glass Ballistic Screen Protector, For Samsung Galaxy Note 4, KYG...0.0 out of 5 stars."
1632387859-8036,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,VoIP,https://www.officedepot.com/a/browse/voip/N=5+509807/,VoIP Phones,https://www.officedepot.com/a/browse/voip-phones/N=5+547589/,"Grandstream IP Multimedia Phone For Android, GS-GXV3275"
1632387336-6753,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,"Kyasi Seattle Classic Universal Folio Case For 7 - 8"" Tablets, Rad Red, KYSCUN78...0.0 out of 5 stars."
1632387188-5123,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,"iHome Nylon Braided Lightning-To-USB-A Cable, 6', White"
1632387188-5242,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,QVS 6ft USB-C / Thunderbolt 3 to DisplayPort UltraHD 4K/60Hz Video Converter Cab...0.0 out of 5 stars.
1632387336-6373,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,"OTM Essentials Tough Edge Case For iPhone® 11, White, OP-ACP-Z129A0.0 out of 5 stars."
1632387188-5139,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,"Belkin® Boost Charge 24W Dual USB-A Car Charger, Black4.9 out of 5 stars. 43 reviews"
1632387188-5086,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,"Belkin® Boost Charge USB-C-To-Lightning Cable, 4', White4.8 out of 5 stars. 50 reviews"
1632387188-5311,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,"Tripp Lite 6"" Micro USB-B to USB OTG Adapter Cable Right Angle White M/F - USB f...0.0 out of 5 stars."
1632387336-6441,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,"OTM Essentials Tough Edge Case For iPhone® Xs Max, Skull, OP-XP-Z129A"
1632387796-7931,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Phone Accessories,https://www.officedepot.com/a/browse/phone-accessories/N=5+509820/,Expansion Handsets,https://www.officedepot.com/a/browse/expansion-handsets/N=5+509822/,VTech Accessory Handset with Caller ID/Call Waiting - Cordless - DECT 6.0 - 50 P...4.0 out of 5 stars. 1 review
1632387336-6560,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,Survivor Endurance for iPhone 11 Pro Max - For Apple iPhone 11 Pro Max Smartphon...0.0 out of 5 stars.
1632387583-7214,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Phone Accessories,https://www.officedepot.com/a/browse/phone-accessories/N=5+509820/,Phone Headsets & Chargers,https://www.officedepot.com/a/browse/phone-headsets-and-chargers/N=5+509826/,Califone 3065AV Lightweight Headset
1632390296-9322,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Conferencing,https://www.officedepot.com/a/browse/conferencing/N=5+509805/,Teleconferencing,https://www.officedepot.com/a/browse/teleconferencing/N=5+509806/,Poly Sync 40+ (with Poly BT600) - Speakerphone hands-free - Bluetooth - wireless...
1632387336-6269,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,"PopSocket PopGrip Smartphone Mirror, Gold Marble5.0 out of 5 stars. 2 reviews"
1632387649-7846,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Phone Accessories,https://www.officedepot.com/a/browse/phone-accessories/N=5+509820/,Phone Cords,https://www.officedepot.com/a/browse/phone-cords/N=5+509824/,"PowerGear Telephone Line Cord, 25', Black, 765804.7 out of 5 stars. 22 reviews"
1632387017-4551,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Screen Protectors   (129),https://www.officedepot.com/a/browse/cell-phone-screen-protectors/N=5+509800/,OtterBox Amplify - Screen protector for cellular phone - with privacy filter - 2...0.0 out of 5 stars.
1632388043-8052,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,VoIP,https://www.officedepot.com/a/browse/voip/N=5+509807/,VoIP Headsets,https://www.officedepot.com/a/browse/voip-headsets/N=5+664227/,"Yealink Dual USB Wired Headset, Black, YEA-UH34-DUAL-USBC"
1632387336-6874,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,Survivor Clear For iPhone 12 Pro Max - For Apple iPhone 12 Pro Max Smartphone - ...0.0 out of 5 stars.
1632387336-6767,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,"OtterBox Otter + Pop Symmetry Series for iPhone X/Xs - For Apple iPhone X, iPhon...4.5 out of 5 stars. 241 reviews"
1632387188-5224,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,StarTech.com 2m/6.6ft USB C to Lightning Cable - MFi Certified - Heavy Duty Ligh...0.0 out of 5 stars.
1632387188-5503,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,Tripp Lite 3ft USB 3.1 Gen 2 USB-C to USB-B Cable 10 Gbps M/M Fast Charging - US...0.0 out of 5 stars.
1632387336-6526,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,OtterBox iPhone 11 Pro Otter + Pop Defender Series Case - For Apple iPhone 11 Pr...4.2 out of 5 stars. 27 reviews
1632387061-4628,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Grips   (19),https://www.officedepot.com/a/browse/cell-phone-grips/N=5+1487901/,"HANDL HANDLstick Phone Grip, 3-5/16"", Solid Gold Glitter5.0 out of 5 stars. 3 reviews"
1632387336-6392,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,OtterBox iPhone 11 Pro Commuter Series Case - For Apple iPhone 11 Pro Smartphone...
1632387188-5241,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,"Duracell® Sync & Charge 30-Pin USB Cable, 10', Purple4.4 out of 5 stars. 26 reviews"
1632387336-6672,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,OtterBox Defender Carrying Case (Holster) Apple iPhone 11 Pro Max Smartphone - B...4.6 out of 5 stars. 192 reviews
1632387336-6770,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,"OTM Essentials Tough Edge Case For iPhone® XR, Peacock Feathers, OP-YP-Z128A0.0 out of 5 stars."
1632388616-8149,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Conferencing,https://www.officedepot.com/a/browse/conferencing/N=5+509805/,Video Conferencing,https://www.officedepot.com/a/browse/video-conferencing/N=5+549775/,"Yealink UVC30 8.5-Megapixel Desktop Conference Camera, Black/Silver"
1632392456-9623,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phones,https://www.officedepot.com/a/browse/cell-phones/N=5+589875/,Smartphones,https://www.officedepot.com/a/browse/smartphones/N=5+589877/,"CAT S61 Cell Phone, Black, CS61SBBNAMUN"
1632387336-6704,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,"Wilma Apple® iPhone® 12 Mini Case, Canyon0.0 out of 5 stars."
1632387188-5330,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,Belkin Induction Charger - 5 V DC Input - Input connectors: USB4.4 out of 5 stars. 118 reviews
1632387336-6322,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,"Incipio DualPro The Original Dual Layer Protective Case iPhone XR, Black4.6 out of 5 stars. 28 reviews"
1632387188-5219,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,"Belkin® DuraTek Plus Lightning To USB-A Cable With Strap, 4', Black, F8J236BT04-...3.5 out of 5 stars. 61 reviews"
1632391557-9491,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Single-Line Phones,https://www.officedepot.com/a/browse/single-line-phones/N=5+509829/,Single-Line Cordless Phones,https://www.officedepot.com/a/browse/single-line-cordless-phones/N=5+509831/,AT&T EL51103 DECT 6.0 Cordless Phone System with Caller ID/Call Waiting
1632392456-9604,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phones,https://www.officedepot.com/a/browse/cell-phones/N=5+589875/,Smartphones,https://www.officedepot.com/a/browse/smartphones/N=5+589877/,"CAT S48C Rugged Smartphone, Black, CS48SABNAMUNOD"
1632386973-4357,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Stands   (95),https://www.officedepot.com/a/browse/cell-phone-stands/N=5+538247/,"OtterBox No-Drill Vehicle Mount for iPad Pro, iPad Air - 1 Display(s) Supported9..."
1632387336-6813,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,"Kyasi Seattle Classic Universal Folio Case For 9 - 10"" Tablets, Wobbly Pink, KYS...0.0 out of 5 stars."
1632387336-6517,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,OtterBox iPhone 11 Otter + Pop Symmetry Series Case - For Apple iPhone 11 Smartp...4.0 out of 5 stars. 226 reviews
1632387188-5462,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,"Nimble Eco-Friendly PowerKnit USB-C To Lightning 3M Cable, 9-7/8', Gray0.0 out of 5 stars."
1632388158-8131,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,VoIP,https://www.officedepot.com/a/browse/voip/N=5+509807/,VoIP Accessories,https://www.officedepot.com/a/browse/voip-accessories/N=5+590502/,Plantronics Savi OLI Online Indicator
1632387796-7964,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Phone Accessories,https://www.officedepot.com/a/browse/phone-accessories/N=5+509820/,Expansion Handsets,https://www.officedepot.com/a/browse/expansion-handsets/N=5+509822/,"Cisco Slimline Handset for IP Phone - 5"" Screen Size - USB - White0.0 out of 5 stars."
1632387336-6608,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,"Mophie juice pack access Battery Case For Apple iPhone® 11 Pro, Black, 4010044110.0 out of 5 stars."
1632387188-5470,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,StarTech.com 5 ft Desktop SuperSpeed USB 3.0 Extension Cable - A to A M/F0.0 out of 5 stars.
1632386973-4339,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Stands   (95),https://www.officedepot.com/a/browse/cell-phone-stands/N=5+538247/,"Allsop Headset Hangout, Universal Headphone Stand & Tablet Holder - (31661) ..."
1632387435-6933,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Phone Accessories,https://www.officedepot.com/a/browse/phone-accessories/N=5+509820/,Replacement Headset Parts,https://www.officedepot.com/a/browse/replacement-headset-parts/N=5+509828/,Plantronics Ear Cushion for Headset Ring3.2 out of 5 stars. 11 reviews
1632386973-4398,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Stands   (95),https://www.officedepot.com/a/browse/cell-phone-stands/N=5+538247/,The Joy Factory Valet MMA107 Vehicle Mount for iPad - Carbon Fiber0.0 out of 5 stars.
1632387336-6417,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,OtterBox Symmetry Series Clear Case for iPhone XR - For Apple iPhone XR Smartpho...4.6 out of 5 stars. 391 reviews
1632387752-7906,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Phone Accessories,https://www.officedepot.com/a/browse/phone-accessories/N=5+509820/,Line Conditioners,https://www.officedepot.com/a/browse/line-conditioners/N=5+536601/,"APC by Schneider Electric Line Conditioner - EMI / RFI, AC Noise, AC Surge, Spik...3.0 out of 5 stars. 2 reviews"
1632387336-6316,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,"Ledetech G-T10 - Bike holder for cellular phone - from 4"" to 6.5""0.0 out of 5 stars."
1632387796-7930,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Phone Accessories,https://www.officedepot.com/a/browse/phone-accessories/N=5+509820/,Expansion Handsets,https://www.officedepot.com/a/browse/expansion-handsets/N=5+509822/,"Panasonic® DECT 6.0 Cordless Expansion Handset For TGD/TGC Phone Systems, KX-TGD...5.0 out of 5 stars. 2 reviews"
1632387435-6916,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Phone Accessories,https://www.officedepot.com/a/browse/phone-accessories/N=5+509820/,Replacement Headset Parts,https://www.officedepot.com/a/browse/replacement-headset-parts/N=5+509828/,"Plantronics® Replacement Voice Tube For H41, H51, H61 Headsets3.6 out of 5 stars. 5 reviews"
1632391136-9440,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Single-Line Phones,https://www.officedepot.com/a/browse/single-line-phones/N=5+509829/,Single-Line Handset Systems,https://www.officedepot.com/a/browse/single-line-handset-systems/N=5+509832/,"Panasonic® DECT 6.0 Cordless Telephone, 1 Handset, KX-TGD510B"
1632387188-5282,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,"Volkano X Speed Series USB 3.0 To USB Type-C Cable, 3', Flat Black, VK-20071-BK5.0 out of 5 stars. 1 review"
1632387188-5206,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,StarTech.com 2m 6 ft USB C Cable - M/M - USB 2.0 - USB-IF Certified - USB-C Char...0.0 out of 5 stars.
1632386806-4304,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Ring Lights,https://www.officedepot.com/a/browse/ring-lights/N=5+1523671/,"GNBI LED Ring Light, 15-1/2""H, 12 Watt, Black"
1632387336-6692,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Cases   (661),https://www.officedepot.com/a/browse/cell-phone-cases/N=5+509797/,LifeProof FRE Case for iPhone 11 - For Apple iPhone 11 Smartphone - Violet Vende...3.9 out of 5 stars. 415 reviews
1632387188-5246,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,"Tripp Lite USB C Cable USB 3.1 Gen 2, 5A Rating 10Gbps M/M USB Type C Thunderbol...0.0 out of 5 stars."
1632391136-9432,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Single-Line Phones,https://www.officedepot.com/a/browse/single-line-phones/N=5+509829/,Single-Line Handset Systems,https://www.officedepot.com/a/browse/single-line-handset-systems/N=5+509832/,"Motorola® CD4013 3-Handset Cordless Telephone Set With Digital Answering System,..."
1632387796-7940,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Phone Accessories,https://www.officedepot.com/a/browse/phone-accessories/N=5+509820/,Expansion Handsets,https://www.officedepot.com/a/browse/expansion-handsets/N=5+509822/,Panasonic KX-TGA659T Additional Digital Cordless Handset in Titanium0.0 out of 5 stars.
1632387017-4543,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Screen Protectors   (129),https://www.officedepot.com/a/browse/cell-phone-screen-protectors/N=5+509800/,invisibleSHIELD Glass Elite Privacy Screen Protector - For LCD iPhone 11 Pro - I...0.0 out of 5 stars.
1632387188-5076,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Chargers and Adapters   (483),https://www.officedepot.com/a/browse/cell-phone-chargers-and-adapters/N=5+509798/,"4XEM Wall Charger for Apple iPhone/iPod/iPad Mini, USB AC Power adapter - 5 W, 1...4.3 out of 5 stars. 11 reviews"
1632387044-4603,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Cell Phone Accessories,https://www.officedepot.com/a/browse/cell-phone-accessories/N=5+509794/,Cell Phone Kits   (56),https://www.officedepot.com/a/browse/cell-phone-kits/N=5+511584/,Tucano Milano Italy universal wearable support mount for smartphones and tablets...0.0 out of 5 stars.
1632387509-7164,https://www.officedepot.com/a/browse/phones-and-accessories/N=5+509793/,Phone Accessories,https://www.officedepot.com/a/browse/phone-accessories/N=5+509820/,Phone Stands & Shoulder Rests,https://www.officedepot.com/a/browse/phone-stands-and-shoulder-rests/N=5+509827/,"Softalk II Shoulder Rest With Microban, Black"
