web-scraper-order,web-scraper-start-url,cat,cat-href,subcat,subcat-href,name
1632404802-2443,https://www.officedepot.com/a/browse/audio/N=5+552805/,Home Audio,https://www.officedepot.com/a/browse/home-audio/N=5+633847/,Home Speakers,https://www.officedepot.com/a/browse/home-speakers/N=5+634040/,RTS TR-825 UHF Two-Channel Binaural Wireless Beltpack - Beltpack0.0 out of 5 stars.
1632404657-1914,https://www.officedepot.com/a/browse/audio/N=5+552805/,Audio Accessories,https://www.officedepot.com/a/browse/audio-accessories/N=5+552815/,Audio Cables & Adapters,https://www.officedepot.com/a/browse/audio-cables-and-adapters/N=5+552816/,StarTech.com 0.5 m 4K HDMI Cable - Premium High Speed HDMI Cable - Certified - 4...
1632404895-2784,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,Wireless Headphones,https://www.officedepot.com/a/browse/wireless-headphones/N=5+696203/,Skullcandy Jib - Earphones with mic - in-ear - wired - 3.5 mm jack - noise isola...5.0 out of 5 stars. 3 reviews
1632404213-369,https://www.officedepot.com/a/browse/audio/N=5+552805/,Docks & Radios,https://www.officedepot.com/a/browse/docks-and-radios/N=5+633852/,MP3 Players,https://www.officedepot.com/a/browse/mp3-players/N=5+633856/,Naxa NS-441 Micro Hi-Fi System - 4.40 W RMS - Black - CD Player - 1 Disc(s) - FM...2.0 out of 5 stars. 2 reviews
1632404657-1975,https://www.officedepot.com/a/browse/audio/N=5+552805/,Audio Accessories,https://www.officedepot.com/a/browse/audio-accessories/N=5+552815/,Audio Cables & Adapters,https://www.officedepot.com/a/browse/audio-cables-and-adapters/N=5+552816/,Tripp Lite P570-003-MICRO HDMI Cable
1632404802-2460,https://www.officedepot.com/a/browse/audio/N=5+552805/,Home Audio,https://www.officedepot.com/a/browse/home-audio/N=5+633847/,Home Speakers,https://www.officedepot.com/a/browse/home-speakers/N=5+634040/,"JBL GO 2 Portable Bluetooth® Speaker, Cyan4.5 out of 5 stars. 42 reviews"
1632404657-1316,https://www.officedepot.com/a/browse/audio/N=5+552805/,Audio Accessories,https://www.officedepot.com/a/browse/audio-accessories/N=5+552815/,Audio Cables & Adapters,https://www.officedepot.com/a/browse/audio-cables-and-adapters/N=5+552816/,"Black Box Premium HDMI Cable, Male/Male, 20-m (65.6-ft)0.0 out of 5 stars."
1632405469-3610,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,Earbuds & In-Ear Headphones,https://www.officedepot.com/a/browse/earbuds-and-in-ear-headphones/N=5+552820/,"Skullcandy INK'D+ Earbud Headphones, Multicolor, S2IMY-M685"
1632404956-3254,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,Over-The-Ear Headphones,https://www.officedepot.com/a/browse/over-the-ear-headphones/N=5+552823/,JVC Ear-Clip Headphones for Light Sports With Bass Enhancement
1632404458-1035,https://www.officedepot.com/a/browse/audio/N=5+552805/,Audio Accessories,https://www.officedepot.com/a/browse/audio-accessories/N=5+552815/,Audio Tapes,https://www.officedepot.com/a/browse/audio-tapes/N=5+585684/,Maxell UR 90 Audio Cassette - 2 x 90Minute - Normal Bias0.0 out of 5 stars.
1632404657-1775,https://www.officedepot.com/a/browse/audio/N=5+552805/,Audio Accessories,https://www.officedepot.com/a/browse/audio-accessories/N=5+552815/,Audio Cables & Adapters,https://www.officedepot.com/a/browse/audio-cables-and-adapters/N=5+552816/,"StarTech High-Resolution Coaxial VGA Monitor Cable With Audio, 50'0.0 out of 5 stars."
1632405021-3351,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,On-Ear Headphones,https://www.officedepot.com/a/browse/on-ear-headphones/N=5+552822/,"HamiltonBuhl MS2LV Personal On Ear Headphones Lab Pack, Silver/Black, Pack Of 12...0.0 out of 5 stars."
1632405469-3663,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,Earbuds & In-Ear Headphones,https://www.officedepot.com/a/browse/earbuds-and-in-ear-headphones/N=5+552820/,"MyKronoz ZeBuds Premium Earbuds, Navy"
1632404246-480,https://www.officedepot.com/a/browse/audio/N=5+552805/,Docks & Radios,https://www.officedepot.com/a/browse/docks-and-radios/N=5+633852/,Docking Stations,https://www.officedepot.com/a/browse/docking-stations/N=5+633855/,"Ativa® USB-Type-A-To-Lightning Braided Aluminum Charge And Sync Cable, 3', Black..."
1632405021-3352,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,On-Ear Headphones,https://www.officedepot.com/a/browse/on-ear-headphones/N=5+552822/,"Skullcandy Shakedown On-Ear Headphones, 47"", 2XL, White4.7 out of 5 stars. 15 reviews"
1632404657-2098,https://www.officedepot.com/a/browse/audio/N=5+552805/,Audio Accessories,https://www.officedepot.com/a/browse/audio-accessories/N=5+552815/,Audio Cables & Adapters,https://www.officedepot.com/a/browse/audio-cables-and-adapters/N=5+552816/,"StarTech.com 15' 4K HDMI Cable, Black"
1632404895-2922,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,Wireless Headphones,https://www.officedepot.com/a/browse/wireless-headphones/N=5+696203/,"iLive Electronics Bluetooth® Earbuds, IAEB6RGD3.4 out of 5 stars. 46 reviews"
1632404895-3065,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,Wireless Headphones,https://www.officedepot.com/a/browse/wireless-headphones/N=5+696203/,JVC HA-A50T - True wireless earphones with mic - ear-bud - Bluetooth - active no...
1632404342-676,https://www.officedepot.com/a/browse/audio/N=5+552805/,Audio Accessories,https://www.officedepot.com/a/browse/audio-accessories/N=5+552815/,Radio & Stereo Antennas,https://www.officedepot.com/a/browse/radio-and-stereo-antennas/N=5+1271640/,Supersonic 360º HDTV Digital Amplified Motorized Rotating Antenna - Upto 120 Mil...
1632404657-1732,https://www.officedepot.com/a/browse/audio/N=5+552805/,Audio Accessories,https://www.officedepot.com/a/browse/audio-accessories/N=5+552815/,Audio Cables & Adapters,https://www.officedepot.com/a/browse/audio-cables-and-adapters/N=5+552816/,"Tripp Lite 6ft Mini Stereo Audio Extension Cable Shielded 3.5mm M/F 6' - (M/F), ..."
1632405469-3693,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,Earbuds & In-Ear Headphones,https://www.officedepot.com/a/browse/earbuds-and-in-ear-headphones/N=5+552820/,"Vivitar Bluetooth® In-Ear Headphones, White, MUZ3005-WHT-OD"
1632404802-2567,https://www.officedepot.com/a/browse/audio/N=5+552805/,Home Audio,https://www.officedepot.com/a/browse/home-audio/N=5+633847/,Home Speakers,https://www.officedepot.com/a/browse/home-speakers/N=5+634040/,RTS Two-Channel UHF Synthesized Wireless Intercom Base Station - Wireless - Rack...
1632404802-2519,https://www.officedepot.com/a/browse/audio/N=5+552805/,Home Audio,https://www.officedepot.com/a/browse/home-audio/N=5+633847/,Home Speakers,https://www.officedepot.com/a/browse/home-speakers/N=5+634040/,Telex TR-825 UHF Two-Channel Binaural Wireless Beltpack - Beltpack0.0 out of 5 stars.
1632405469-3613,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,Earbuds & In-Ear Headphones,https://www.officedepot.com/a/browse/earbuds-and-in-ear-headphones/N=5+552820/,"Altec Lansing® NanoPods, Pink, MZX559-PP"
1632404895-2831,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,Wireless Headphones,https://www.officedepot.com/a/browse/wireless-headphones/N=5+696203/,"JLab® Audio Metal Bluetooth® Rugged Wireless Earbuds, Black, METALBT BLK BOX4.6 out of 5 stars. 327 reviews"
1632404657-1191,https://www.officedepot.com/a/browse/audio/N=5+552805/,Audio Accessories,https://www.officedepot.com/a/browse/audio-accessories/N=5+552815/,Audio Cables & Adapters,https://www.officedepot.com/a/browse/audio-cables-and-adapters/N=5+552816/,StarTech.com 3 ft DisplayPort to Mini DisplayPort 1.2 Video Cable Adapter M/F - ...5.0 out of 5 stars. 1 review
1632404802-2281,https://www.officedepot.com/a/browse/audio/N=5+552805/,Home Audio,https://www.officedepot.com/a/browse/home-audio/N=5+633847/,Home Speakers,https://www.officedepot.com/a/browse/home-speakers/N=5+634040/,"iLive Wireless Speaker Sound Bar, 15"", Black4.6 out of 5 stars. 267 reviews"
1632404895-3103,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,Wireless Headphones,https://www.officedepot.com/a/browse/wireless-headphones/N=5+696203/,"CrazyBaby Air Nano Bluetooth® Earbuds, Atlantis Green, MC7B4GT-A"
1632404895-2941,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,Wireless Headphones,https://www.officedepot.com/a/browse/wireless-headphones/N=5+696203/,Audio-Technica ATH-SR30BT Wireless Over-Ear Headphones - Stereo - Wireless - Blu...
1632404802-2571,https://www.officedepot.com/a/browse/audio/N=5+552805/,Home Audio,https://www.officedepot.com/a/browse/home-audio/N=5+633847/,Home Speakers,https://www.officedepot.com/a/browse/home-speakers/N=5+634040/,"beFree Sound Sleek Professional Portable Bluetooth® PA Speaker, Black, 99597502M"
1632404418-900,https://www.officedepot.com/a/browse/audio/N=5+552805/,Audio Accessories,https://www.officedepot.com/a/browse/audio-accessories/N=5+552815/,iPad Accessories,https://www.officedepot.com/a/browse/ipad-accessories/N=5+696198/,CTA Digital: Protective Case with Build in 360? Rotatable Grip Kickstand for iPa...0.0 out of 5 stars.
1632404895-2862,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,Wireless Headphones,https://www.officedepot.com/a/browse/wireless-headphones/N=5+696203/,"Skullcandy Ink'd Bluetooth® Earbud Headphones, Black/Gray4.6 out of 5 stars. 61 reviews"
1632404657-1127,https://www.officedepot.com/a/browse/audio/N=5+552805/,Audio Accessories,https://www.officedepot.com/a/browse/audio-accessories/N=5+552815/,Audio Cables & Adapters,https://www.officedepot.com/a/browse/audio-cables-and-adapters/N=5+552816/,C2G 2m USB Cable - USB A to USB B Cable - M/M - Type A USB - Type B USB - 6ft - ...5.0 out of 5 stars. 1 review
1632405021-3326,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,On-Ear Headphones,https://www.officedepot.com/a/browse/on-ear-headphones/N=5+552822/,"Koss® ED1TC On-Ear Headphones, Silver/Black3.0 out of 5 stars. 2 reviews"
1632404895-2792,https://www.officedepot.com/a/browse/audio/N=5+552805/,Headphones,https://www.officedepot.com/a/browse/headphones/N=5+552818/,Wireless Headphones,https://www.officedepot.com/a/browse/wireless-headphones/N=5+696203/,Jabra Evolve2 65 Headset - Stereo - USB Type A - Wireless - Bluetooth - Over-the...0.0 out of 5 stars.
1632404698-2175,https://www.officedepot.com/a/browse/audio/N=5+552805/,Home Audio,https://www.officedepot.com/a/browse/home-audio/N=5+633847/,Voice Recorders,https://www.officedepot.com/a/browse/voice-recorders/N=5+633850/,"Philips VoiceTracer Audio Recorder - 8 GBmicroSD Supported - 2"" LCD - MP3, WAV, ...0.0 out of 5 stars."
1632404432-965,https://www.officedepot.com/a/browse/audio/N=5+552805/,Audio Accessories,https://www.officedepot.com/a/browse/audio-accessories/N=5+552815/,FM Transmitters & Receivers,https://www.officedepot.com/a/browse/fm-transmitters-and-receivers/N=5+696197/,"Sangean FM-Stereo RDS (RBDS) / AM Digital Tuning Portable Receiver - 5 x AM, 5 x...0.0 out of 5 stars."
1632404657-1609,https://www.officedepot.com/a/browse/audio/N=5+552805/,Audio Accessories,https://www.officedepot.com/a/browse/audio-accessories/N=5+552815/,Audio Cables & Adapters,https://www.officedepot.com/a/browse/audio-cables-and-adapters/N=5+552816/,C2G 12ft Velocity 3.5mm M/F Stereo Audio Extension Cable - Mini-phone Male - Min...5.0 out of 5 stars. 1 review
1632404279-615,https://www.officedepot.com/a/browse/audio/N=5+552805/,Car Audio,https://www.officedepot.com/a/browse/car-audio/N=5+1039763/,Car Speakers,https://www.officedepot.com/a/browse/car-speakers/N=5+1459307/,Jabra Drive Wireless Bluetooth Car Hands-free Kit - USB - 33 ft Range - Call Ans...3.7 out of 5 stars. 7 reviews
1632404802-2430,https://www.officedepot.com/a/browse/audio/N=5+552805/,Home Audio,https://www.officedepot.com/a/browse/home-audio/N=5+633847/,Home Speakers,https://www.officedepot.com/a/browse/home-speakers/N=5+634040/,RTS UHF Two-Channel Wireless Beltpack - Wireless - Beltpack
1632404657-1545,https://www.officedepot.com/a/browse/audio/N=5+552805/,Audio Accessories,https://www.officedepot.com/a/browse/audio-accessories/N=5+552815/,Audio Cables & Adapters,https://www.officedepot.com/a/browse/audio-cables-and-adapters/N=5+552816/,"Tripp Lite Keyspan Mini DisplayPort to DVI Active Adapter Converter 6"" Mini DP M..."
