web-scraper-order,web-scraper-start-url,category,category-href,name
1632297597-3955,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Lexmark™ MX622ade Monochrome (Black And White) Laser All-In-One Printer
1632297597-3797,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Epson® EcoTank® ET-M2170 SuperTank® Wireless Monochrome (Black And White) All-In...
1632297597-3839,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Brother® Business HL-L8260CDW Wireless Color Laser Printer
1632297825-4363,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Home printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=967504&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_home-printers_-_-category_printers-and-accessories--1462036-2020_main_0_1_0&promo_name=technology&promo_id=technology-printers-accessories-home-printers&promo_creative=printers-accessories_home-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_1_0,Epson® EcoTank Pro ET-5800 Wireless Color Inkjet All-In-One Printer
1632297597-3824,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Brother® HL-L5200DWT Wireless Monochrome (Black And White) Laser Printer
1632297825-4409,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Home printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=967504&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_home-printers_-_-category_printers-and-accessories--1462036-2020_main_0_1_0&promo_name=technology&promo_id=technology-printers-accessories-home-printers&promo_creative=printers-accessories_home-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_1_0,Canon® MAXIFY® MB5120 Wireless Color Inkjet All-In-One Printer
1632297597-3977,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Brother® Compact MFC-L2750DW XL Wireless Monochrome (Black And White) Laser All-...
1632297597-3962,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Lexmark™ MS331dn Monochrome (Black And White) Laser Printer
1632297597-3807,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,HP LaserJet Enterprise M406dn Monochrome (Black And White) Laser Printer
1632297597-3899,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,HP LaserJet M653dn Laser Printer - Color - Ethernet
1632297597-3936,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Lexmark™ B3340dw Wireless Monochrome (Black And White) Laser Printer
1632297597-3847,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Brother® Business Smart MFC-J5330DW Color Inkjet All-in-One Printer
1632297825-4390,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Home printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=967504&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_home-printers_-_-category_printers-and-accessories--1462036-2020_main_0_1_0&promo_name=technology&promo_id=technology-printers-accessories-home-printers&promo_creative=printers-accessories_home-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_1_0,HP LaserJet MFP M234sdwe Wireless Black & White All-in-One Printer With HP+
1632297597-3860,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Brother® HL-L5200DW Wireless Monochrome (Black And White) Laser Printer
1632297597-3844,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Brother® Business MFC-L8610CDW Color Laser All-in-One Printer
1632297825-4389,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Home printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=967504&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_home-printers_-_-category_printers-and-accessories--1462036-2020_main_0_1_0&promo_name=technology&promo_id=technology-printers-accessories-home-printers&promo_creative=printers-accessories_home-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_1_0,Brother® International Compact MFC-J497DW Wireless Color Inkjet All-In-One Print...
1632297597-3926,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Lexmark™ CS725de Color Laser Printer
1632297597-3952,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,"Epson® WorkForce® WF-7720 19"" Wide-Format Wireless Color Inkjet All-In-One Print..."
1632297597-3769,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Epson® WorkForce® Pro WF-4740 Wireless Color Inkjet All-In-One Printer
1632297825-4422,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Home printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=967504&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_home-printers_-_-category_printers-and-accessories--1462036-2020_main_0_1_0&promo_name=technology&promo_id=technology-printers-accessories-home-printers&promo_creative=printers-accessories_home-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_1_0,Xerox® Phaser® 3330/DNI Monochrome (Black And White) Laser Printer
1632297825-4364,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Home printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=967504&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_home-printers_-_-category_printers-and-accessories--1462036-2020_main_0_1_0&promo_name=technology&promo_id=technology-printers-accessories-home-printers&promo_creative=printers-accessories_home-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_1_0,Epson® WorkForce® WF-110 Wireless Color Inkjet Printer
1632297597-3935,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Lexmark™ CX625ade Color Laser All-In-One Printer
1632297597-3944,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Lexmark™ MX431adw Monochrome (Black And White) Laser All-In-One Printer
1632295604-1226,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Printer deals,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=549384&viewAllSkus=true/?cm_sp=technology-_-printers_printer-deals_-_-category_printers-and-accessories--1462036-2020_main_0_4_0&promo_name=technology&promo_id=technology-printers-printer-deals&promo_creative=printers_printer-deals&promo_position=category_printers-and-accessories--1462036-2020_main_0_4_0,"Belkin® Pro Series USB 2.0 A/B Device Cable, 6”, Black"
1632297597-3912,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Lexmark™ B2546dw Wireless Monochrome (Black And White) Laser Printer0.0 out of 5 stars.
1632297597-3909,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Canon® imageCLASS® MF269dw Wireless Monochrome (Black And White) Laser All-in-On...4.1 out of 5 stars. 41 reviews
1632297597-3945,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Lexmark™ MC2425adw Wireless Color Laser All-In-One Printer
1632297597-3953,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Lexmark™ MC3326adwe Wireless Color Laser All-In-One Printer
1632295634-1240,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Commercial printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1483839&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_commercial-printers_-_-category_printers-and-accessories--1462036-2020_main_0_3_0&promo_name=technology&promo_id=technology-printers-accessories-commercial-printers&promo_creative=printers-accessories_commercial-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_3_0,HP LaserJet Enterprise Flow M578c Color All-In-One Printer
1632297597-3880,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Lexmark™ MX521de Monochrome (Black And White) Laser All-In-One Printer
1632297597-3869,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Lexmark™ CX725DE Color Laser All-In-One Printer
1632297597-3855,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,HP PageWide Pro 552dw Wireless Color Inkjet Printer
1632297597-3893,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Brother® DCP-L5600DN Monochrome (Black And White) Laser All-In-One Printer
1632297597-3954,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Lexmark™ MX622ade TAA Compliant Monochrome (Black And White) Laser All-In-One Pr...
1632297825-4329,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Home printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=967504&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_home-printers_-_-category_printers-and-accessories--1462036-2020_main_0_1_0&promo_name=technology&promo_id=technology-printers-accessories-home-printers&promo_creative=printers-accessories_home-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_1_0,Brother® MFC-L5850DW Wireless Monochrome (Black And White) Laser All-In-One Prin...
1632297597-3843,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Lexmark™ C3326DW Wireless Color Laser Printer
1632297597-3943,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,HP LaserJet Enterprise M612x Wireless Monochrome (Black And White) Laser Printer
1632297825-4423,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Home printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=967504&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_home-printers_-_-category_printers-and-accessories--1462036-2020_main_0_1_0&promo_name=technology&promo_id=technology-printers-accessories-home-printers&promo_creative=printers-accessories_home-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_1_0,Canon® PIXMA™ TS9520 Wireless Color Inkjet All-In-One Printer
1632297825-4336,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Home printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=967504&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_home-printers_-_-category_printers-and-accessories--1462036-2020_main_0_1_0&promo_name=technology&promo_id=technology-printers-accessories-home-printers&promo_creative=printers-accessories_home-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_1_0,HP PageWide Pro 477dw Wireless Color Inkjet All-In-One Printer
1632297597-3809,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,Canon® imageCLASS® LBP226dw Wireless Monochrome (Black And White) Laser Printer
1632297597-3973,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036/,Office printers,https://www.officedepot.com/a/browse/printers-and-accessories/N=5+1462036&cbxRefine=1482851&cbxRefine=1482850&viewAllSkus=true/?cm_sp=technology-_-printers-accessories_office-printers_-_-category_printers-and-accessories--1462036-2020_main_0_2_0&promo_name=technology&promo_id=technology-printers-accessories-office-printers&promo_creative=printers-accessories_office-printers&promo_position=category_printers-and-accessories--1462036-2020_main_0_2_0,HP LaserJet Enterprise M610dn Monochrome (Black And White) Laser Printer
